code,label,source,n_pairs,mort_t,mort_c,diff,ci_lo,ci_hi,p_perm,stability,subsample_lo,subsample_hi,hb_mean,hb_p50,q_fdr,diff_pp,ci_lo_pp,ci_hi_pp,abs_diff_pp,robust
C0_congestive_heart_failure_mean_hb_le_med,Cluster 0 | congestive heart failure > 0 and hemoglobin_min <= mediana_hb_cluster (14),comorb,18,,,,,,,,,,,,,,,,,False
C0_congestive_heart_failure_mean_hb_gt_med,Cluster 0 | congestive heart failure > 0 and hemoglobin_min > mediana_hb_cluster (14),comorb,0,,,,,,,,,,,,,,,,,False
C0_peripheral_vascular_disease_mean_any,Cluster 0 | peripheral vascular disease > 0,comorb,15,,,,,,,,,,,,,,,,,False
C0_peripheral_vascular_disease_mean_hb_le_med,Cluster 0 | peripheral vascular disease > 0 and hemoglobin_min <= mediana_hb_cluster (14),comorb,15,,,,,,,,,,,,,,,,,False
C0_peripheral_vascular_disease_mean_hb_gt_med,Cluster 0 | peripheral vascular disease > 0 and hemoglobin_min > mediana_hb_cluster (14),comorb,0,,,,,,,,,,,,,,,,,False
C0_cerebrovascular_disease_mean_any,Cluster 0 | cerebrovascular disease > 0,comorb,9,,,,,,,,,,,,,,,,,False
C0_cerebrovascular_disease_mean_hb_le_med,Cluster 0 | cerebrovascular disease > 0 and hemoglobin_min <= mediana_hb_cluster (14),comorb,9,,,,,,,,,,,,,,,,,False
C0_cerebrovascular_disease_mean_hb_gt_med,Cluster 0 | cerebrovascular disease > 0 and hemoglobin_min > mediana_hb_cluster (14),comorb,0,,,,,,,,,,,,,,,,,False
C0_dementia_mean_any,Cluster 0 | dementia > 0,comorb,3,,,,,,,,,,,,,,,,,False
C0_dementia_mean_hb_le_med,Cluster 0 | dementia > 0 and hemoglobin_min <= mediana_hb_cluster (14),comorb,3,,,,,,,,,,,,,,,,,False
C0_dementia_mean_hb_gt_med,Cluster 0 | dementia > 0 and hemoglobin_min > mediana_hb_cluster (14),comorb,0,,,,,,,,,,,,,,,,,False
C0_chronic_pulmonary_disease_mean_any,Cluster 0 | chronic pulmonary disease > 0,comorb,18,,,,,,,,,,,,,,,,,False
C0_chronic_pulmonary_disease_mean_hb_le_med,Cluster 0 | chronic pulmonary disease > 0 and hemoglobin_min <= mediana_hb_cluster (14),comorb,18,,,,,,,,,,,,,,,,,False
C0_chronic_pulmonary_disease_mean_hb_gt_med,Cluster 0 | chronic pulmonary disease > 0 and hemoglobin_min > mediana_hb_cluster (14),comorb,0,,,,,,,,,,,,,,,,,False
C0_rheumatic_disease_mean_any,Cluster 0 | rheumatic disease > 0,comorb,5,,,,,,,,,,,,,,,,,False
C0_rheumatic_disease_mean_hb_le_med,Cluster 0 | rheumatic disease > 0 and hemoglobin_min <= mediana_hb_cluster (14),comorb,5,,,,,,,,,,,,,,,,,False
C0_rheumatic_disease_mean_hb_gt_med,Cluster 0 | rheumatic disease > 0 and hemoglobin_min > mediana_hb_cluster (14),comorb,0,,,,,,,,,,,,,,,,,False
C0_peptic_ulcer_disease_mean_any,Cluster 0 | peptic ulcer disease > 0,comorb,9,,,,,,,,,,,,,,,,,False
C0_peptic_ulcer_disease_mean_hb_le_med,Cluster 0 | peptic ulcer disease > 0 and hemoglobin_min <= mediana_hb_cluster (14),comorb,9,,,,,,,,,,,,,,,,,False
C0_peptic_ulcer_disease_mean_hb_gt_med,Cluster 0 | peptic ulcer disease > 0 and hemoglobin_min > mediana_hb_cluster (14),comorb,0,,,,,,,,,,,,,,,,,False
C0_mild_liver_disease_mean_any,Cluster 0 | mild liver disease > 0,comorb,24,,,,,,,,,,,,,,,,,False
C0_mild_liver_disease_mean_hb_le_med,Cluster 0 | mild liver disease > 0 and hemoglobin_min <= mediana_hb_cluster (14),comorb,24,,,,,,,,,,,,,,,,,False
C0_mild_liver_disease_mean_hb_gt_med,Cluster 0 | mild liver disease > 0 and hemoglobin_min > mediana_hb_cluster (14),comorb,0,,,,,,,,,,,,,,,,,False
C0_diabetes_without_cc_mean_any,Cluster 0 | diabetes without cc > 0,comorb,24,,,,,,,,,,,,,,,,,False
C0_diabetes_without_cc_mean_hb_le_med,Cluster 0 | diabetes without cc > 0 and hemoglobin_min <= mediana_hb_cluster (14),comorb,24,,,,,,,,,,,,,,,,,False
C0_diabetes_without_cc_mean_hb_gt_med,Cluster 0 | diabetes without cc > 0 and hemoglobin_min > mediana_hb_cluster (14),comorb,0,,,,,,,,,,,,,,,,,False
C0_diabetes_with_cc_mean_any,Cluster 0 | diabetes with cc > 0,comorb,8,,,,,,,,,,,,,,,,,False
C0_diabetes_with_cc_mean_hb_le_med,Cluster 0 | diabetes with cc > 0 and hemoglobin_min <= mediana_hb_cluster (14),comorb,8,,,,,,,,,,,,,,,,,False
C0_diabetes_with_cc_mean_hb_gt_med,Cluster 0 | diabetes with cc > 0 and hemoglobin_min > mediana_hb_cluster (14),comorb,0,,,,,,,,,,,,,,,,,False
C0_renal_disease_mean_any,Cluster 0 | renal disease > 0,comorb,24,,,,,,,,,,,,,,,,,False
C0_renal_disease_mean_hb_le_med,Cluster 0 | renal disease > 0 and hemoglobin_min <= mediana_hb_cluster (14),comorb,24,,,,,,,,,,,,,,,,,False
C0_renal_disease_mean_hb_gt_med,Cluster 0 | renal disease > 0 and hemoglobin_min > mediana_hb_cluster (14),comorb,0,,,,,,,,,,,,,,,,,False
C0_malignant_cancer_mean_any,Cluster 0 | malignant cancer > 0,comorb,32,,,,,,,,,,,,,,,,,False
C0_malignant_cancer_mean_hb_le_med,Cluster 0 | malignant cancer > 0 and hemoglobin_min <= mediana_hb_cluster (14),comorb,32,,,,,,,,,,,,,,,,,False
C0_malignant_cancer_mean_hb_gt_med,Cluster 0 | malignant cancer > 0 and hemoglobin_min > mediana_hb_cluster (14),comorb,0,,,,,,,,,,,,,,,,,False
C0_severe_liver_disease_mean_any,Cluster 0 | severe liver disease > 0,comorb,15,,,,,,,,,,,,,,,,,False
C0_severe_liver_disease_mean_hb_le_med,Cluster 0 | severe liver disease > 0 and hemoglobin_min <= mediana_hb_cluster (14),comorb,15,,,,,,,,,,,,,,,,,False
C0_severe_liver_disease_mean_hb_gt_med,Cluster 0 | severe liver disease > 0 and hemoglobin_min > mediana_hb_cluster (14),comorb,0,,,,,,,,,,,,,,,,,False
C0_metastatic_solid_tumor_mean_any,Cluster 0 | metastatic solid tumor > 0,comorb,9,,,,,,,,,,,,,,,,,False
C0_metastatic_solid_tumor_mean_hb_le_med,Cluster 0 | metastatic solid tumor > 0 and hemoglobin_min <= mediana_hb_cluster (14),comorb,9,,,,,,,,,,,,,,,,,False
C0_metastatic_solid_tumor_mean_hb_gt_med,Cluster 0 | metastatic solid tumor > 0 and hemoglobin_min > mediana_hb_cluster (14),comorb,0,,,,,,,,,,,,,,,,,False
C0_aids_mean_any,Cluster 0 | aids > 0,comorb,0,,,,,,,,,,,,,,,,,False
C0_aids_mean_hb_le_med,Cluster 0 | aids > 0 and hemoglobin_min <= mediana_hb_cluster (14),comorb,0,,,,,,,,,,,,,,,,,False
C0_aids_mean_hb_gt_med,Cluster 0 | aids > 0 and hemoglobin_min > mediana_hb_cluster (14),comorb,0,,,,,,,,,,,,,,,,,False
C1_dementia_mean_any,Cluster 1 | dementia > 0,comorb,72,,,,,,,,,,,,,,,,,False
C1_dementia_mean_hb_le_med,Cluster 1 | dementia > 0 and hemoglobin_min <= mediana_hb_cluster (7.3),comorb,43,,,,,,,,,,,,,,,,,False
C1_dementia_mean_hb_gt_med,Cluster 1 | dementia > 0 and hemoglobin_min > mediana_hb_cluster (7.3),comorb,29,,,,,,,,,,,,,,,,,False
C1_rheumatic_disease_mean_any,Cluster 1 | rheumatic disease > 0,comorb,113,,,,,,,,,,,,,,,,,False
C1_rheumatic_disease_mean_hb_le_med,Cluster 1 | rheumatic disease > 0 and hemoglobin_min <= mediana_hb_cluster (7.3),comorb,55,,,,,,,,,,,,,,,,,False
C1_rheumatic_disease_mean_hb_gt_med,Cluster 1 | rheumatic disease > 0 and hemoglobin_min > mediana_hb_cluster (7.3),comorb,58,,,,,,,,,,,,,,,,,False
C1_peptic_ulcer_disease_mean_any,Cluster 1 | peptic ulcer disease > 0,comorb,99,,,,,,,,,,,,,,,,,False
C1_peptic_ulcer_disease_mean_hb_le_med,Cluster 1 | peptic ulcer disease > 0 and hemoglobin_min <= mediana_hb_cluster (7.3),comorb,58,,,,,,,,,,,,,,,,,False
C1_peptic_ulcer_disease_mean_hb_gt_med,Cluster 1 | peptic ulcer disease > 0 and hemoglobin_min > mediana_hb_cluster (7.3),comorb,41,,,,,,,,,,,,,,,,,False
C1_diabetes_with_cc_mean_hb_gt_med,Cluster 1 | diabetes with cc > 0 and hemoglobin_min > mediana_hb_cluster (7.3),comorb,107,,,,,,,,,,,,,,,,,False
C1_severe_liver_disease_mean_hb_gt_med,Cluster 1 | severe liver disease > 0 and hemoglobin_min > mediana_hb_cluster (7.3),comorb,91,,,,,,,,,,,,,,,,,False
C1_metastatic_solid_tumor_mean_hb_le_med,Cluster 1 | metastatic solid tumor > 0 and hemoglobin_min <= mediana_hb_cluster (7.3),comorb,101,,,,,,,,,,,,,,,,,False
C1_metastatic_solid_tumor_mean_hb_gt_med,Cluster 1 | metastatic solid tumor > 0 and hemoglobin_min > mediana_hb_cluster (7.3),comorb,67,,,,,,,,,,,,,,,,,False
C1_aids_mean_any,Cluster 1 | aids > 0,comorb,15,,,,,,,,,,,,,,,,,False
C1_aids_mean_hb_le_med,Cluster 1 | aids > 0 and hemoglobin_min <= mediana_hb_cluster (7.3),comorb,12,,,,,,,,,,,,,,,,,False
C1_aids_mean_hb_gt_med,Cluster 1 | aids > 0 and hemoglobin_min > mediana_hb_cluster (7.3),comorb,3,,,,,,,,,,,,,,,,,False
C2_dementia_mean_hb_le_med,Cluster 2 | dementia > 0 and hemoglobin_min <= mediana_hb_cluster (8.6),comorb,87,,,,,,,,,,,,,,,,,False
C2_dementia_mean_hb_gt_med,Cluster 2 | dementia > 0 and hemoglobin_min > mediana_hb_cluster (8.6),comorb,72,,,,,,,,,,,,,,,,,False
C2_aids_mean_any,Cluster 2 | aids > 0,comorb,33,,,,,,,,,,,,,,,,,False
C2_aids_mean_hb_le_med,Cluster 2 | aids > 0 and hemoglobin_min <= mediana_hb_cluster (8.6),comorb,16,,,,,,,,,,,,,,,,,False
C2_aids_mean_hb_gt_med,Cluster 2 | aids > 0 and hemoglobin_min > mediana_hb_cluster (8.6),comorb,17,,,,,,,,,,,,,,,,,False
C2_metastatic_solid_tumor_mean_creatinine_std_high_hb_med,Cluster 2 | metastatic solid tumor > 0 and creatinine std > mediana_cluster (0.0486) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,157,0.8471337579617835,0.3821656050955414,0.46496815286624205,0.36942675159235666,0.5668789808917197,0.0024937655860349127,1.0,0.42063492063492064,0.5158730158730159,6.9955414012738855,7.0,0.007232651509057269,46.5,36.94,56.69,46.5,False
C2_metastatic_solid_tumor_mean_resp_rate_median_high,Cluster 2 | metastatic solid tumor > 0 and resp rate median > mediana_cluster (16),comorb_lab_vital,230,0.8608695652173913,0.41304347826086957,0.44782608695652176,0.3739130434782609,0.5260869565217391,0.0024937655860349127,1.0,0.40217391304347827,0.4891304347826087,9.257826086956522,7.95,0.007232651509057269,44.78,37.39,52.61,44.78,True
C2_metastatic_solid_tumor_mean_heart_rate_median_high_hb_med,Cluster 2 | metastatic solid tumor > 0 and heart rate median > mediana_cluster (72) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,170,0.8235294117647058,0.38235294117647056,0.4411764705882353,0.3235294117647059,0.5298529411764702,0.0024937655860349127,1.0,0.39705882352941174,0.49264705882352944,7.040000000000001,7.0,0.007232651509057269,44.12,32.35,52.99,44.12,False
C2_metastatic_solid_tumor_mean_resp_rate_mean_high_hb_med,Cluster 2 | metastatic solid tumor > 0 and resp rate mean > mediana_cluster (16.3) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,150,0.86,0.42,0.44,0.3333333333333333,0.5333333333333333,0.0024937655860349127,1.0,0.39166666666666666,0.48333333333333334,7.0553333333333335,7.1,0.007232651509057269,44.0,33.33,53.33,44.0,False
C2_metastatic_solid_tumor_mean_resp_rate_pre_mean_high_hb_med,Cluster 2 | metastatic solid tumor > 0 and resp rate pre mean > mediana_cluster (16.3) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,150,0.86,0.42,0.44,0.3333333333333333,0.5333333333333333,0.0024937655860349127,1.0,0.39166666666666666,0.49166666666666664,7.0553333333333335,7.1,0.007232651509057269,44.0,33.33,53.33,44.0,False
C2_metastatic_solid_tumor_mean_resp_rate_median_high_hb_med,Cluster 2 | metastatic solid tumor > 0 and resp rate median > mediana_cluster (16) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,135,0.8518518518518519,0.4148148148148148,0.43703703703703706,0.3257407407407408,0.5483333333333332,0.0024937655860349127,1.0,0.37962962962962965,0.49074074074074076,7.05037037037037,7.1,0.007232651509057269,43.7,32.57,54.83,43.7,False
C2_metastatic_solid_tumor_mean_heart_rate_mean_high_hb_med,Cluster 2 | metastatic solid tumor > 0 and heart rate mean > mediana_cluster (75.9) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,165,0.8242424242424242,0.3878787878787879,0.43636363636363634,0.3393939393939394,0.5456060606060604,0.0024937655860349127,1.0,0.3939393939393939,0.48484848484848486,7.012727272727272,7.0,0.007232651509057269,43.64,33.94,54.56,43.64,False
C2_metastatic_solid_tumor_mean_heart_rate_pre_mean_high_hb_med,Cluster 2 | metastatic solid tumor > 0 and heart rate pre mean > mediana_cluster (75.9) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,165,0.8242424242424242,0.3878787878787879,0.43636363636363634,0.3392424242424243,0.5334848484848483,0.0024937655860349127,1.0,0.38636363636363635,0.49242424242424243,7.012727272727272,7.0,0.007232651509057269,43.64,33.92,53.35,43.64,False
C2_metastatic_solid_tumor_mean_potassium_std_high_hb_med,Cluster 2 | metastatic solid tumor > 0 and potassium std > mediana_cluster (0.0653) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,158,0.8227848101265823,0.3924050632911392,0.43037974683544306,0.3289556962025316,0.5316455696202531,0.0024937655860349127,1.0,0.38095238095238093,0.48412698412698413,7.05126582278481,7.1,0.007232651509057269,43.04,32.9,53.16,43.04,False
C2_metastatic_solid_tumor_mean_sodium_std_high_hb_med,Cluster 2 | metastatic solid tumor > 0 and sodium std > mediana_cluster (0.404) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,173,0.8092485549132948,0.3872832369942196,0.42196531791907516,0.3236994219653179,0.5319364161849709,0.0024937655860349127,1.0,0.37681159420289856,0.4782608695652174,7.11329479768786,7.1,0.007232651509057269,42.2,32.37,53.19,42.2,False
C2_metastatic_solid_tumor_mean_resp_rate_mean_high,Cluster 2 | metastatic solid tumor > 0 and resp rate mean > mediana_cluster (16.3),comorb_lab_vital,273,0.8315018315018315,0.4175824175824176,0.4139194139194139,0.326007326007326,0.48717948717948717,0.0024937655860349127,1.0,0.3761467889908257,0.4530963302752294,9.481684981684982,8.2,0.007232651509057269,41.39,32.6,48.72,41.39,True
C2_metastatic_solid_tumor_mean_resp_rate_pre_mean_high,Cluster 2 | metastatic solid tumor > 0 and resp rate pre mean > mediana_cluster (16.3),comorb_lab_vital,273,0.8315018315018315,0.4175824175824176,0.4139194139194139,0.33690476190476193,0.48717948717948717,0.0024937655860349127,1.0,0.3771788990825688,0.4541284403669725,9.481684981684982,8.2,0.007232651509057269,41.39,33.69,48.72,41.39,True
C2_metastatic_solid_tumor_mean_heart_rate_max_high_hb_med,Cluster 2 | metastatic solid tumor > 0 and heart rate max > mediana_cluster (89) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,158,0.8291139240506329,0.4177215189873418,0.41139240506329117,0.3037974683544304,0.5,0.0024937655860349127,1.0,0.36507936507936506,0.46825396825396826,7.045569620253163,7.1,0.007232651509057269,41.14,30.38,50.0,41.14,False
C2_metastatic_solid_tumor_mean_glucose_lab_mean_high_hb_med,Cluster 2 | metastatic solid tumor > 0 and glucose lab mean > mediana_cluster (90) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,174,0.8333333333333334,0.42528735632183906,0.40804597701149425,0.3216954022988506,0.4943965517241378,0.0024937655860349127,1.0,0.3597122302158273,0.460431654676259,7.1316091954023,7.15,0.007232651509057269,40.8,32.17,49.44,40.8,False
C2_metastatic_solid_tumor_mean_heart_rate_mean_high,Cluster 2 | metastatic solid tumor > 0 and heart rate mean > mediana_cluster (75.9),comorb_lab_vital,299,0.802675585284281,0.39464882943143814,0.4080267558528428,0.3411371237458194,0.4783444816053511,0.0024937655860349127,1.0,0.3723849372384937,0.4435146443514644,9.490635451505016,8.0,0.007232651509057269,40.8,34.11,47.83,40.8,True
C2_metastatic_solid_tumor_mean_heart_rate_pre_mean_high,Cluster 2 | metastatic solid tumor > 0 and heart rate pre mean > mediana_cluster (75.9),comorb_lab_vital,299,0.802675585284281,0.39464882943143814,0.4080267558528428,0.32433110367892976,0.47165551839464875,0.0024937655860349127,1.0,0.3682008368200837,0.4393305439330544,9.490635451505016,8.0,0.007232651509057269,40.8,32.43,47.17,40.8,True
C2_metastatic_solid_tumor_mean_heart_rate_median_high,Cluster 2 | metastatic solid tumor > 0 and heart rate median > mediana_cluster (72),comorb_lab_vital,304,0.8026315789473685,0.39473684210526316,0.40789473684210525,0.32894736842105265,0.47047697368421043,0.0024937655860349127,1.0,0.37448559670781895,0.4444444444444444,9.423026315789473,8.0,0.007232651509057269,40.79,32.89,47.05,40.79,True
C2_metastatic_solid_tumor_mean_glucose_lab_max_high_hb_med,Cluster 2 | metastatic solid tumor > 0 and glucose lab max > mediana_cluster (90) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,175,0.8285714285714286,0.4228571428571429,0.4057142857142857,0.30857142857142855,0.480285714285714,0.0024937655860349127,1.0,0.35714285714285715,0.4555357142857143,7.120571428571426,7.1,0.007232651509057269,40.57,30.86,48.03,40.57,False
C2_metastatic_solid_tumor_mean_glucose_lab_std_high_hb_med,Cluster 2 | metastatic solid tumor > 0 and glucose lab std > mediana_cluster (0) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,191,0.8167539267015707,0.418848167539267,0.39790575916230364,0.3036649214659686,0.4869109947643979,0.0024937655860349127,1.0,0.3464052287581699,0.4444444444444444,7.075392670157068,7.1,0.007232651509057269,39.79,30.37,48.69,39.79,False
C2_metastatic_solid_tumor_mean_resp_rate_max_high,Cluster 2 | metastatic solid tumor > 0 and resp rate max > mediana_cluster (20),comorb_lab_vital,269,0.8066914498141264,0.40892193308550184,0.39776951672862454,0.3308550185873606,0.4759293680297397,0.0024937655860349127,1.0,0.3591860465116279,0.43616279069767444,9.163940520446099,7.9,0.007232651509057269,39.78,33.09,47.59,39.78,True
C2_metastatic_solid_tumor_mean_temperature_std_high_hb_med,Cluster 2 | metastatic solid tumor > 0 and temperature std > mediana_cluster (0.134) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,138,0.8115942028985508,0.42028985507246375,0.391304347826087,0.2898550724637681,0.48568840579710126,0.0024937655860349127,1.0,0.34545454545454546,0.4434090909090909,7.026811594202899,7.05,0.007232651509057269,39.13,28.99,48.57,39.13,False
C2_metastatic_solid_tumor_mean_dbp_max_high,Cluster 2 | metastatic solid tumor > 0 and dbp max > mediana_cluster (80),comorb_lab_vital,133,0.7969924812030075,0.40601503759398494,0.39097744360902253,0.2556390977443609,0.5112781954887218,0.0024937655860349127,1.0,0.330188679245283,0.4601415094339623,9.12781954887218,7.9,0.007232651509057269,39.1,25.56,51.13,39.1,False
C2_metastatic_solid_tumor_mean_resp_rate_min_high,Cluster 2 | metastatic solid tumor > 0 and resp rate min > mediana_cluster (14.5),comorb_lab_vital,254,0.7952755905511811,0.40551181102362205,0.38976377952755903,0.31496062992125984,0.47244094488188976,0.0024937655860349127,1.0,0.35467980295566504,0.42857142857142855,10.524409448818897,10.0,0.007232651509057269,38.98,31.5,47.24,38.98,True
C2_metastatic_solid_tumor_mean_heart_rate_max_high,Cluster 2 | metastatic solid tumor > 0 and heart rate max > mediana_cluster (89),comorb_lab_vital,291,0.7972508591065293,0.40893470790378006,0.38831615120274915,0.30919243986254297,0.46048109965635736,0.0024937655860349127,1.0,0.351931330472103,0.4291845493562232,9.50274914089347,8.3,0.007232651509057269,38.83,30.92,46.05,38.83,True
