code,label,n_conditions,features_used,axes_used,n_axes,n_pairs,prevalence,mort_t,mort_c,diff,ci_lo,ci_hi,p_perm,score,hb_mean,hb_p50,q_fdr,diff_pp,ci_lo_pp,ci_hi_pp,abs_diff_pp,robust
R134-180,creatinine_mean <= q0.35 (0.9) AND dbp_std <= q0.20 (4.879),2,"creatinine_mean,dbp_std","organ_failure,perfusion",2,725,0.057289608850256815,0.263448275862069,0.44,-0.17655172413793102,-0.22486117079592594,-0.1282422774799361,7.892065800686915e-13,51.3410470991913,9.567862068965518,8.8,9.303654805687827e-13,-17.655172413793103,-22.486117079592592,-12.82422774799361,17.655172413793103,True
R348-483,mbp_mean > q0.65 (85.7) AND resp_rate_min <= q0.35 (12),2,"mbp_mean,resp_rate_min","perfusion,respiratory",2,1051,0.08305017779533781,0.28639391056137015,0.4329210275927688,-0.14652711703139865,-0.18707793373252207,-0.10597630033027522,1.4177877242981747e-12,51.30304212523386,9.411607992388202,8.6,1.6666333200100148e-12,-14.652711703139865,-18.70779337325221,-10.597630033027523,14.652711703139865,True
R171-567,dbp_median > q0.65 (72) AND sofa_mean <= q0.20 (1.231),2,"dbp_median,sofa_mean","perfusion,severity",2,1236,0.09766890557092059,0.27750809061488674,0.41262135922330095,-0.13511326860841422,-0.1722138916628643,-0.09801264555396413,9.47402413926128e-13,51.301609581289625,11.64425566343042,14.0,1.1164026819934057e-12,-13.511326860841422,-17.22138916628643,-9.801264555396413,13.511326860841422,True
R0-479,alkaline_phosphatase_max > q0.20 (75) AND resp_rate_mean > q0.80 (21.22),2,"alkaline_phosphatase_max,resp_rate_mean","other,respiratory",2,964,0.07617542473330699,0.6151452282157677,0.46265560165975106,0.1524896265560166,0.10851079195276936,0.19646846115926386,1.0757212452041435e-11,51.13315300369796,7.424896265560166,7.1,1.2483359788283377e-11,15.24896265560166,10.851079195276936,19.646846115926387,15.24896265560166,True
R1-479,alkaline_phosphatase_max > q0.35 (75) AND resp_rate_mean > q0.80 (21.22),2,"alkaline_phosphatase_max,resp_rate_mean","other,respiratory",2,964,0.07617542473330699,0.6151452282157677,0.46265560165975106,0.1524896265560166,0.10851079195276936,0.19646846115926386,1.0757212452041435e-11,51.13315300369796,7.424896265560166,7.1,1.2483359788283377e-11,15.24896265560166,10.851079195276936,19.646846115926387,15.24896265560166,True
R288-483,lactate_std > q0.65 (0.3523) AND resp_rate_min <= q0.35 (12),2,"lactate_std,resp_rate_min","perfusion,respiratory",2,1697,0.13409719478467008,0.3217442545668827,0.436652916912198,-0.11490866234531527,-0.14732570172746803,-0.08249162296316251,3.715238248872487e-12,51.12313119627677,8.350736593989394,8.1,4.3418057311022414e-12,-11.490866234531527,-14.732570172746803,-8.249162296316252,11.490866234531527,True
R352-482,mbp_median > q0.65 (89) AND resp_rate_min <= q0.20 (11),2,"mbp_median,resp_rate_min","perfusion,respiratory",2,720,0.05689450809956539,0.2722222222222222,0.4486111111111111,-0.17638888888888893,-0.22514198554232254,-0.12763579223545532,1.3287003657898693e-12,51.116513965645204,9.253333333333334,8.45,1.5622262561486404e-12,-17.638888888888893,-22.514198554232255,-12.763579223545532,17.638888888888893,True
R132-299,creatinine_max > q0.80 (1.6) AND ldh_mean > q0.80 (187.9),2,"creatinine_max,ldh_mean","organ_failure,other",2,1131,0.08937178980640063,0.6392572944297082,0.4986737400530504,0.14058355437665787,0.10018003432261546,0.18098707443070028,9.116984703577722e-12,51.061030732021536,7.493722369584439,7.1,1.059689604824665e-11,14.058355437665787,10.018003432261546,18.098707443070026,14.058355437665787,True
R168-567,dbp_mean > q0.80 (77.85) AND sofa_mean <= q0.20 (1.231),2,"dbp_mean,sofa_mean","perfusion,severity",2,804,0.06353220071118135,0.2524875621890547,0.4191542288557214,-0.16666666666666669,-0.21211010769666633,-0.12122322563666706,6.554403919480328e-13,51.03880876352817,11.894278606965175,14.0,7.731450627005471e-13,-16.666666666666668,-21.211010769666633,-12.122322563666705,16.666666666666668,True
R7-481,alkaline_phosphatase_mean > q0.50 (75) AND resp_rate_median > q0.80 (21),2,"alkaline_phosphatase_mean,resp_rate_median","other,respiratory",2,878,0.06937969182141446,0.6150341685649203,0.45558086560364464,0.1594533029612757,0.11339717028057289,0.2055094356419785,1.1543164137335037e-11,51.027528413949746,7.454669703872437,7.1,1.3374021573420538e-11,15.945330296127569,11.339717028057288,20.550943564197848,15.945330296127569,True
R6-481,alkaline_phosphatase_mean > q0.35 (75) AND resp_rate_median > q0.80 (21),2,"alkaline_phosphatase_mean,resp_rate_median","other,respiratory",2,878,0.06937969182141446,0.6150341685649203,0.45558086560364464,0.1594533029612757,0.11339717028057289,0.2055094356419785,1.1543164137335037e-11,51.027528413949746,7.454669703872437,7.1,1.3374021573420538e-11,15.945330296127569,11.339717028057288,20.550943564197848,15.945330296127569,True
R5-481,alkaline_phosphatase_mean > q0.20 (75) AND resp_rate_median > q0.80 (21),2,"alkaline_phosphatase_mean,resp_rate_median","other,respiratory",2,878,0.06937969182141446,0.6150341685649203,0.45558086560364464,0.1594533029612757,0.11339717028057289,0.2055094356419785,1.1543164137335037e-11,51.027528413949746,7.454669703872437,7.1,1.3374021573420538e-11,15.945330296127569,11.339717028057288,20.550943564197848,15.945330296127569,True
R8-481,alkaline_phosphatase_mean > q0.65 (75) AND resp_rate_median > q0.80 (21),2,"alkaline_phosphatase_mean,resp_rate_median","other,respiratory",2,878,0.06937969182141446,0.6150341685649203,0.45558086560364464,0.1594533029612757,0.11339717028057289,0.2055094356419785,1.1543164137335037e-11,51.027528413949746,7.454669703872437,7.1,1.3374021573420538e-11,15.945330296127569,11.339717028057288,20.550943564197848,15.945330296127569,True
R9-481,alkaline_phosphatase_mean > q0.80 (75) AND resp_rate_median > q0.80 (21),2,"alkaline_phosphatase_mean,resp_rate_median","other,respiratory",2,878,0.06937969182141446,0.6150341685649203,0.45558086560364464,0.1594533029612757,0.11339717028057289,0.2055094356419785,1.1543164137335037e-11,51.027528413949746,7.454669703872437,7.1,1.3374021573420538e-11,15.945330296127569,11.339717028057288,20.550943564197848,15.945330296127569,True
R175-563,dbp_min > q0.80 (62) AND sofa_max <= q0.20 (2),2,"dbp_min,sofa_max","perfusion,severity",2,1064,0.08407743974713552,0.287593984962406,0.4323308270676692,-0.14473684210526316,-0.18505850492067827,-0.10441517928984806,1.98507043236026e-12,50.98866747156976,11.816447368421054,14.0,2.3287638567333145e-12,-14.473684210526317,-18.505850492067825,-10.441517928984807,14.473684210526317,True
R491-560,resp_rate_std <= q0.35 (1.78) AND sofa_delta <= q0.35 (0.2152),2,"resp_rate_std,sofa_delta","respiratory,severity",2,856,0.06764124851837218,0.2838785046728972,0.44509345794392524,-0.16121495327102803,-0.20616798227553343,-0.11626192426652263,2.0780462024717654e-12,50.94082328187792,9.44158878504673,8.6,2.4373443830811405e-12,-16.121495327102803,-20.616798227553343,-11.626192426652263,16.121495327102803,True
R288-311,lactate_std > q0.65 (0.3523) AND ldh_std > q0.35 (0),2,"lactate_std,ldh_std","perfusion,other",2,972,0.07680758593441328,0.5977366255144033,0.44650205761316875,0.15123456790123457,0.10733620345226522,0.19513293235020393,1.4540931020987238e-11,50.92229374252499,7.846810699588477,7.4,1.6803626204767083e-11,15.123456790123457,10.733620345226521,19.51329323502039,15.123456790123457,True
R288-313,lactate_std > q0.65 (0.3523) AND ldh_std > q0.65 (0),2,"lactate_std,ldh_std","perfusion,other",2,972,0.07680758593441328,0.5977366255144033,0.44650205761316875,0.15123456790123457,0.10733620345226522,0.19513293235020393,1.4540931020987238e-11,50.92229374252499,7.846810699588477,7.4,1.6803626204767083e-11,15.123456790123457,10.733620345226521,19.51329323502039,15.123456790123457,True
R288-310,lactate_std > q0.65 (0.3523) AND ldh_std > q0.20 (0),2,"lactate_std,ldh_std","perfusion,other",2,972,0.07680758593441328,0.5977366255144033,0.44650205761316875,0.15123456790123457,0.10733620345226522,0.19513293235020393,1.4540931020987238e-11,50.92229374252499,7.846810699588477,7.4,1.6803626204767083e-11,15.123456790123457,10.733620345226521,19.51329323502039,15.123456790123457,True
R288-312,lactate_std > q0.65 (0.3523) AND ldh_std > q0.50 (0),2,"lactate_std,ldh_std","perfusion,other",2,972,0.07680758593441328,0.5977366255144033,0.44650205761316875,0.15123456790123457,0.10733620345226522,0.19513293235020393,1.4540931020987238e-11,50.92229374252499,7.846810699588477,7.4,1.6803626204767083e-11,15.123456790123457,10.733620345226521,19.51329323502039,15.123456790123457,True
R5-479,alkaline_phosphatase_mean > q0.20 (75) AND resp_rate_mean > q0.80 (21.22),2,"alkaline_phosphatase_mean,resp_rate_mean","other,respiratory",2,933,0.07372580007902015,0.6162915326902465,0.46195069667738475,0.15434083601286175,0.10965201553270121,0.1990296564930223,1.2948691754323158e-11,50.9149622037156,7.425187566988211,7.1,1.4981530455829707e-11,15.434083601286176,10.96520155327012,19.902965649302228,15.434083601286176,True
R7-479,alkaline_phosphatase_mean > q0.50 (75) AND resp_rate_mean > q0.80 (21.22),2,"alkaline_phosphatase_mean,resp_rate_mean","other,respiratory",2,933,0.07372580007902015,0.6162915326902465,0.46195069667738475,0.15434083601286175,0.10965201553270121,0.1990296564930223,1.2948691754323158e-11,50.9149622037156,7.425187566988211,7.1,1.4981530455829707e-11,15.434083601286176,10.96520155327012,19.902965649302228,15.434083601286176,True
R8-479,alkaline_phosphatase_mean > q0.65 (75) AND resp_rate_mean > q0.80 (21.22),2,"alkaline_phosphatase_mean,resp_rate_mean","other,respiratory",2,933,0.07372580007902015,0.6162915326902465,0.46195069667738475,0.15434083601286175,0.10965201553270121,0.1990296564930223,1.2948691754323158e-11,50.9149622037156,7.425187566988211,7.1,1.4981530455829707e-11,15.434083601286176,10.96520155327012,19.902965649302228,15.434083601286176,True
R9-479,alkaline_phosphatase_mean > q0.80 (75) AND resp_rate_mean > q0.80 (21.22),2,"alkaline_phosphatase_mean,resp_rate_mean","other,respiratory",2,933,0.07372580007902015,0.6162915326902465,0.46195069667738475,0.15434083601286175,0.10965201553270121,0.1990296564930223,1.2948691754323158e-11,50.9149622037156,7.425187566988211,7.1,1.4981530455829707e-11,15.434083601286176,10.96520155327012,19.902965649302228,15.434083601286176,True
R6-479,alkaline_phosphatase_mean > q0.35 (75) AND resp_rate_mean > q0.80 (21.22),2,"alkaline_phosphatase_mean,resp_rate_mean","other,respiratory",2,933,0.07372580007902015,0.6162915326902465,0.46195069667738475,0.15434083601286175,0.10965201553270121,0.1990296564930223,1.2948691754323158e-11,50.9149622037156,7.425187566988211,7.1,1.4981530455829707e-11,15.434083601286176,10.96520155327012,19.902965649302228,15.434083601286176,True
R167-482,dbp_mean > q0.65 (70.6) AND resp_rate_min <= q0.20 (11),2,"dbp_mean,resp_rate_min","perfusion,respiratory",2,683,0.05397076254444883,0.28257686676427524,0.46266471449487556,-0.18008784773060033,-0.23047205012761984,-0.1297036453335808,2.459082243320526e-12,50.829813365716376,9.289751098096632,8.5,2.8813488911634446e-12,-18.008784773060032,-23.047205012761985,-12.970364533358081,18.008784773060032,True
R352-408-504,mbp_median > q0.65 (89) AND platelets_slope <= q0.35 (-0.07924) AND sapsii_median > q0.65 (43),3,"mbp_median,platelets_slope,sapsii_median","perfusion,organ_failure,severity",3,752,0.059423152903990514,0.32845744680851063,0.488031914893617,-0.1595744680851064,-0.20859687354961667,-0.11055206262059611,1.7701698303233842e-10,50.7610170412673,8.563563829787233,8.3,2.0194699087088175e-10,-15.957446808510639,-20.859687354961668,-11.055206262059611,15.957446808510639,True
R352-408-508,mbp_median > q0.65 (89) AND platelets_slope <= q0.35 (-0.07924) AND sapsii_min > q0.65 (43),3,"mbp_median,platelets_slope,sapsii_min","perfusion,organ_failure,severity",3,752,0.059423152903990514,0.32845744680851063,0.488031914893617,-0.1595744680851064,-0.20859687354961667,-0.11055206262059611,1.7701698303233842e-10,50.7610170412673,8.563563829787233,8.3,2.0194699087088175e-10,-15.957446808510639,-20.859687354961668,-11.055206262059611,15.957446808510639,True
R352-408-496,mbp_median > q0.65 (89) AND platelets_slope <= q0.35 (-0.07924) AND sapsii_max > q0.65 (43),3,"mbp_median,platelets_slope,sapsii_max","perfusion,organ_failure,severity",3,752,0.059423152903990514,0.32845744680851063,0.488031914893617,-0.1595744680851064,-0.20859687354961667,-0.11055206262059611,1.7701698303233842e-10,50.7610170412673,8.563563829787233,8.3,2.0194699087088175e-10,-15.957446808510639,-20.859687354961668,-11.055206262059611,15.957446808510639,True
R352-408-500,mbp_median > q0.65 (89) AND platelets_slope <= q0.35 (-0.07924) AND sapsii_mean > q0.65 (43),3,"mbp_median,platelets_slope,sapsii_mean","perfusion,organ_failure,severity",3,752,0.059423152903990514,0.32845744680851063,0.488031914893617,-0.1595744680851064,-0.20859687354961667,-0.11055206262059611,1.7701698303233842e-10,50.7610170412673,8.563563829787233,8.3,2.0194699087088175e-10,-15.957446808510639,-20.859687354961668,-11.055206262059611,15.957446808510639,True
R174-470,dbp_min > q0.65 (53) AND resp_rate_delta > q0.65 (1.981),2,"dbp_min,resp_rate_delta","perfusion,respiratory",2,1619,0.12793362307388384,0.3248919085855466,0.4416306361951822,-0.1167387276096356,-0.14998883598182572,-0.0834886192374455,5.925953462162539e-12,50.72968145578398,10.915194564546015,10.9,6.914208424973391e-12,-11.67387276096356,-14.998883598182571,-8.348861923744549,11.67387276096356,True
R288-294,lactate_std > q0.65 (0.3523) AND ldh_max > q0.80 (205),2,"lactate_std,ldh_max","perfusion,other",2,917,0.07246147767680759,0.6052344601962922,0.45038167938931295,0.15485278080697928,0.10970913430287575,0.1999964273110828,1.7773071125308886e-11,50.64393375491581,7.809160305343512,7.4,2.0534624009321023e-11,15.485278080697928,10.970913430287576,19.99964273110828,15.485278080697928,True
R348-482,mbp_mean > q0.65 (85.7) AND resp_rate_min <= q0.20 (11),2,"mbp_mean,resp_rate_min","perfusion,respiratory",2,722,0.05705254839984196,0.2853185595567867,0.4598337950138504,-0.1745152354570637,-0.22357213228563333,-0.1254583386284941,3.1132840143151147e-12,50.643731991508105,9.219390581717452,8.4,3.643472010296139e-12,-17.451523545706372,-22.35721322856333,-12.54583386284941,17.451523545706372,True
R195-232-577,glucose_lab_std <= q0.20 (0) AND heart_rate_median <= q0.20 (70) AND sofa_min <= q0.35 (1),3,"glucose_lab_std,heart_rate_median,sofa_min","other,perfusion,severity",3,985,0.07783484788621098,0.2649746192893401,0.4040609137055838,-0.1390862944162437,-0.1803018666131767,-0.0978707222193107,3.734990569664971e-11,50.63612241671963,11.786192893401017,14.0,4.297350784379455e-11,-13.90862944162437,-18.03018666131767,-9.78707222193107,13.90862944162437,True
R196-233-576,glucose_lab_std <= q0.35 (0) AND heart_rate_median <= q0.35 (70) AND sofa_min <= q0.20 (1),3,"glucose_lab_std,heart_rate_median,sofa_min","other,perfusion,severity",3,985,0.07783484788621098,0.2649746192893401,0.4040609137055838,-0.1390862944162437,-0.1803018666131767,-0.0978707222193107,3.734990569664971e-11,50.63612241671963,11.786192893401017,14.0,4.297350784379455e-11,-13.90862944162437,-18.03018666131767,-9.78707222193107,13.90862944162437,True
R195-233-577,glucose_lab_std <= q0.20 (0) AND heart_rate_median <= q0.35 (70) AND sofa_min <= q0.35 (1),3,"glucose_lab_std,heart_rate_median,sofa_min","other,perfusion,severity",3,985,0.07783484788621098,0.2649746192893401,0.4040609137055838,-0.1390862944162437,-0.1803018666131767,-0.0978707222193107,3.734990569664971e-11,50.63612241671963,11.786192893401017,14.0,4.297350784379455e-11,-13.90862944162437,-18.03018666131767,-9.78707222193107,13.90862944162437,True
R195-233-576,glucose_lab_std <= q0.20 (0) AND heart_rate_median <= q0.35 (70) AND sofa_min <= q0.20 (1),3,"glucose_lab_std,heart_rate_median,sofa_min","other,perfusion,severity",3,985,0.07783484788621098,0.2649746192893401,0.4040609137055838,-0.1390862944162437,-0.1803018666131767,-0.0978707222193107,3.734990569664971e-11,50.63612241671963,11.786192893401017,14.0,4.297350784379455e-11,-13.90862944162437,-18.03018666131767,-9.78707222193107,13.90862944162437,True
R196-233-577,glucose_lab_std <= q0.35 (0) AND heart_rate_median <= q0.35 (70) AND sofa_min <= q0.35 (1),3,"glucose_lab_std,heart_rate_median,sofa_min","other,perfusion,severity",3,985,0.07783484788621098,0.2649746192893401,0.4040609137055838,-0.1390862944162437,-0.1803018666131767,-0.0978707222193107,3.734990569664971e-11,50.63612241671963,11.786192893401017,14.0,4.297350784379455e-11,-13.90862944162437,-18.03018666131767,-9.78707222193107,13.90862944162437,True
R195-232-576,glucose_lab_std <= q0.20 (0) AND heart_rate_median <= q0.20 (70) AND sofa_min <= q0.20 (1),3,"glucose_lab_std,heart_rate_median,sofa_min","other,perfusion,severity",3,985,0.07783484788621098,0.2649746192893401,0.4040609137055838,-0.1390862944162437,-0.1803018666131767,-0.0978707222193107,3.734990569664971e-11,50.63612241671963,11.786192893401017,14.0,4.297350784379455e-11,-13.90862944162437,-18.03018666131767,-9.78707222193107,13.90862944162437,True
R196-232-576,glucose_lab_std <= q0.35 (0) AND heart_rate_median <= q0.20 (70) AND sofa_min <= q0.20 (1),3,"glucose_lab_std,heart_rate_median,sofa_min","other,perfusion,severity",3,985,0.07783484788621098,0.2649746192893401,0.4040609137055838,-0.1390862944162437,-0.1803018666131767,-0.0978707222193107,3.734990569664971e-11,50.63612241671963,11.786192893401017,14.0,4.297350784379455e-11,-13.90862944162437,-18.03018666131767,-9.78707222193107,13.90862944162437,True
R196-232-577,glucose_lab_std <= q0.35 (0) AND heart_rate_median <= q0.20 (70) AND sofa_min <= q0.35 (1),3,"glucose_lab_std,heart_rate_median,sofa_min","other,perfusion,severity",3,985,0.07783484788621098,0.2649746192893401,0.4040609137055838,-0.1390862944162437,-0.1803018666131767,-0.0978707222193107,3.734990569664971e-11,50.63612241671963,11.786192893401017,14.0,4.297350784379455e-11,-13.90862944162437,-18.03018666131767,-9.78707222193107,13.90862944162437,True
R137-268,creatinine_median <= q0.20 (0.8) AND lactate_delta <= q0.35 (-0.06413),2,"creatinine_median,lactate_delta","organ_failure,perfusion",2,970,0.0766495456341367,0.2597938144329897,0.41030927835051545,-0.15051546391752574,-0.19198635809426176,-0.10904456974078972,1.1299609173303968e-12,50.627996818516024,8.16298969072165,8.0,1.330175222349564e-12,-15.051546391752574,-19.198635809426175,-10.904456974078972,15.051546391752574,True
R51-128,any_vasopressor_slope > q0.80 (2.509e-05) AND creatinine_delta <= q0.35 (-0.06416),2,"any_vasopressor_slope,creatinine_delta","perfusion,organ_failure",2,689,0.05444488344527854,0.25544267053701014,0.4339622641509434,-0.17851959361393327,-0.2278148789474177,-0.12922430828044884,1.2656648901836424e-12,50.6080094855833,8.903483309143684,8.3,1.4884136989183142e-12,-17.851959361393327,-22.78148789474177,-12.922430828044885,17.851959361393327,True
R357-576,mbp_min > q0.80 (77) AND sofa_min <= q0.20 (1),2,"mbp_min,sofa_min","perfusion,severity",2,971,0.07672856578427499,0.2698249227600412,0.42018537590113286,-0.15036045314109164,-0.19211395256398506,-0.10860695371819822,1.6861684449547156e-12,50.601920073639825,11.634294541709577,14.0,1.980112771965449e-12,-15.036045314109165,-19.211395256398507,-10.860695371819821,15.036045314109165,True
R357-577,mbp_min > q0.80 (77) AND sofa_min <= q0.35 (1),2,"mbp_min,sofa_min","perfusion,severity",2,971,0.07672856578427499,0.2698249227600412,0.42018537590113286,-0.15036045314109164,-0.19211395256398506,-0.10860695371819822,1.6861684449547156e-12,50.601920073639825,11.634294541709577,14.0,1.980112771965449e-12,-15.036045314109165,-19.211395256398507,-10.860695371819821,15.036045314109165,True
R137-572,creatinine_median <= q0.20 (0.8) AND sofa_median <= q0.35 (2),2,"creatinine_median,sofa_median","organ_failure,severity",2,1012,0.07996839193994469,0.2598814229249012,0.40711462450592883,-0.14723320158102765,-0.18780910746906546,-0.10665729569298985,1.1434808752060617e-12,50.584768599147004,8.221640316205535,7.9,1.3458175885136277e-12,-14.723320158102766,-18.780910746906546,-10.665729569298984,14.723320158102766,True
R157-560,dbp_delta <= q0.35 (-8.606) AND sofa_delta <= q0.35 (0.2152),2,"dbp_delta,sofa_delta","perfusion,severity",2,738,0.05831687080205453,0.27235772357723576,0.4444444444444444,-0.17208672086720866,-0.22022084402202335,-0.12395259771239397,2.429706281251193e-12,50.48929372141984,9.259078590785908,8.6,2.847503825269129e-12,-17.208672086720867,-22.022084402202335,-12.395259771239397,17.208672086720867,True
R271-482,lactate_max > q0.65 (2.3) AND resp_rate_min <= q0.20 (11),2,"lactate_max,resp_rate_min","perfusion,respiratory",2,1278,0.10098775187672857,0.3223787167449139,0.45305164319248825,-0.13067292644757433,-0.1681097033609677,-0.09323614953418098,7.843800229301453e-12,50.451583260796944,8.230125195618154,8.0,9.122526835762669e-12,-13.067292644757433,-16.81097033609677,-9.323614953418097,13.067292644757433,True
R142-606,creatinine_min <= q0.20 (0.7) AND spo2_std <= q0.35 (0.8245),2,"creatinine_min,spo2_std","organ_failure,respiratory",2,718,0.05673646779928882,0.25487465181058494,0.42896935933147634,-0.1740947075208914,-0.22233086235036081,-0.125858552691422,1.5046127993605944e-12,50.381552533190145,8.517130919220056,8.1,1.768339257607183e-12,-17.409470752089142,-22.233086235036083,-12.585855269142199,17.409470752089142,True
R473-571,resp_rate_max <= q0.35 (20) AND sofa_median <= q0.20 (1),2,"resp_rate_max,sofa_median","respiratory,severity",2,1330,0.1050967996839194,0.27593984962406015,0.4037593984962406,-0.12781954887218044,-0.16349096569476995,-0.09214813204959092,2.1689477717778257e-12,50.343900034430106,11.523834586466165,14.0,2.5429345211868583e-12,-12.781954887218044,-16.349096569476995,-9.214813204959093,12.781954887218044,True
R195-352-571,glucose_lab_std <= q0.20 (0) AND mbp_median > q0.65 (89) AND sofa_median <= q0.20 (1),3,"glucose_lab_std,mbp_median,sofa_median","other,perfusion,severity",3,954,0.07538522323192413,0.27044025157232704,0.4109014675052411,-0.14046121593291405,-0.18252361183200572,-0.0983988200338224,5.944238721268302e-11,50.32555814827105,12.333647798742138,14.0,6.814901083881429e-11,-14.046121593291405,-18.25236118320057,-9.83988200338224,14.046121593291405,True
R196-352-571,glucose_lab_std <= q0.35 (0) AND mbp_median > q0.65 (89) AND sofa_median <= q0.20 (1),3,"glucose_lab_std,mbp_median,sofa_median","other,perfusion,severity",3,954,0.07538522323192413,0.27044025157232704,0.4109014675052411,-0.14046121593291405,-0.18252361183200572,-0.0983988200338224,5.944238721268302e-11,50.32555814827105,12.333647798742138,14.0,6.814901083881429e-11,-14.046121593291405,-18.25236118320057,-9.83988200338224,14.046121593291405,True
R495-559,sapsii_max <= q0.35 (34) AND sofa_delta <= q0.20 (-0.3991),2,"sapsii_max,sofa_delta","severity,severity",1,763,0.06029237455551165,0.22018348623853212,0.40235910878112713,-0.182175622542595,-0.22773014008548267,-0.13662110499970734,4.571464515893516e-15,50.321378690791754,8.41402359108781,7.9,5.5644269028714365e-15,-18.2175622542595,-22.773014008548266,-13.662110499970733,18.2175622542595,True
R503-559,sapsii_median <= q0.35 (34) AND sofa_delta <= q0.20 (-0.3991),2,"sapsii_median,sofa_delta","severity,severity",1,763,0.06029237455551165,0.22018348623853212,0.40235910878112713,-0.182175622542595,-0.22773014008548267,-0.13662110499970734,4.571464515893516e-15,50.321378690791754,8.41402359108781,7.9,5.5644269028714365e-15,-18.2175622542595,-22.773014008548266,-13.662110499970733,18.2175622542595,True
R507-559,sapsii_min <= q0.35 (34) AND sofa_delta <= q0.20 (-0.3991),2,"sapsii_min,sofa_delta","severity,severity",1,763,0.06029237455551165,0.22018348623853212,0.40235910878112713,-0.182175622542595,-0.22773014008548267,-0.13662110499970734,4.571464515893516e-15,50.321378690791754,8.41402359108781,7.9,5.5644269028714365e-15,-18.2175622542595,-22.773014008548266,-13.662110499970733,18.2175622542595,True
R499-559,sapsii_mean <= q0.35 (34) AND sofa_delta <= q0.20 (-0.3991),2,"sapsii_mean,sofa_delta","severity,severity",1,763,0.06029237455551165,0.22018348623853212,0.40235910878112713,-0.182175622542595,-0.22773014008548267,-0.13662110499970734,4.571464515893516e-15,50.321378690791754,8.41402359108781,7.9,5.5644269028714365e-15,-18.2175622542595,-22.773014008548266,-13.662110499970733,18.2175622542595,True
R175-470,dbp_min > q0.80 (62) AND resp_rate_delta > q0.65 (1.981),2,"dbp_min,resp_rate_delta","perfusion,respiratory",2,999,0.07894112998814698,0.3123123123123123,0.4594594594594595,-0.14714714714714716,-0.1893483363064495,-0.10494595798784481,8.250424372478271e-12,50.22944113522225,11.534534534534535,14.0,9.591593778387247e-12,-14.714714714714717,-18.934833630644953,-10.49459579878448,14.714714714714717,True
R142-356,creatinine_min <= q0.20 (0.7) AND mbp_min > q0.65 (67),2,"creatinine_min,mbp_min","organ_failure,perfusion",2,734,0.05800079020150138,0.23978201634877383,0.4114441416893733,-0.1716621253405995,-0.21879440832872804,-0.12452984235247094,9.429717441255371e-13,50.22804453455927,8.744005449591281,8.3,1.1114074610705375e-12,-17.166212534059948,-21.879440832872803,-12.452984235247094,17.166212534059948,True
R348-567,mbp_mean > q0.65 (85.7) AND sofa_mean <= q0.20 (1.231),2,"mbp_mean,sofa_mean","perfusion,severity",2,1290,0.10193599367838799,0.27906976744186046,0.40852713178294575,-0.1294573643410853,-0.16577153070453265,-0.09314319797763793,2.8031133666049606e-12,50.216376463423565,11.469922480620154,14.0,3.2818041030094414e-12,-12.945736434108529,-16.577153070453264,-9.314319797763792,12.945736434108529,True
R137-559,creatinine_median <= q0.20 (0.8) AND sofa_delta <= q0.20 (-0.3991),2,"creatinine_median,sofa_delta","organ_failure,severity",2,759,0.059976293954958515,0.27009222661396576,0.43873517786561267,-0.1686429512516469,-0.21601559899865827,-0.12127030350463555,3.005901000609029e-12,50.17794107724019,8.0,7.9,3.518511766605927e-12,-16.86429512516469,-21.601559899865826,-12.127030350463555,16.86429512516469,True
R477-571,resp_rate_mean <= q0.35 (16.03) AND sofa_median <= q0.20 (1),2,"resp_rate_mean,sofa_median","respiratory,severity",2,1099,0.0868431450019755,0.278434940855323,0.41856232939035487,-0.14012738853503187,-0.17953535795990427,-0.10071941911015946,3.1830818703505265e-12,50.170176641146305,11.181801637852592,12.1,3.724404851328032e-12,-14.012738853503187,-17.953535795990426,-10.071941911015946,14.012738853503187,True
R132-294,creatinine_max > q0.80 (1.6) AND ldh_max > q0.80 (205),2,"creatinine_max,ldh_max","organ_failure,other",2,1128,0.08913472935598578,0.6374113475177305,0.499113475177305,0.13829787234042556,0.09781912872172499,0.17877661595912614,2.135453762179549e-11,50.164189990936855,7.491400709219859,7.1,2.4648023523664445e-11,13.829787234042556,9.7819128721725,17.877661595912613,13.829787234042556,True
R174-640,dbp_min > q0.65 (53) AND urea_min <= q0.20 (14),2,"dbp_min,urea_min","perfusion,organ_failure",2,714,0.056420387198735676,0.22969187675070027,0.40336134453781514,-0.17366946778711487,-0.22107012297413706,-0.12626881260009268,6.911740918292223e-13,50.11830038632043,8.834873949579832,8.4,8.151300798311283e-13,-17.366946778711487,-22.107012297413707,-12.626881260009268,17.366946778711487,True
R472-603,resp_rate_max <= q0.20 (17) AND spo2_slope > q0.65 (0.001268),2,"resp_rate_max,spo2_slope","respiratory,respiratory",1,1206,0.09529830106677202,0.26865671641791045,0.4129353233830846,-0.14427860696517414,-0.18166944692096892,-0.10688776700937935,3.939467118525096e-14,50.10436868371889,10.094941956882256,9.1,4.7345439882813004e-14,-14.427860696517413,-18.16694469209689,-10.688776700937936,14.427860696517413,True
