sign,bases,n_rules,n_pairs_union,diff_med_pp,diff_min_pp,diff_max_pp,dominant_k2,dominant_k2_pct,dominant_k3,dominant_k3_pct,k2_c0_pct,k2_c0_enrich_pp,k2_c1_pct,k2_c1_enrich_pp,k3_c0_pct,k3_c0_enrich_pp,k3_c1_pct,k3_c1_enrich_pp,k3_c2_pct,k3_c2_enrich_pp,k2_most_enriched_cluster,k2_most_enriched_pp,k3_most_enriched_cluster,k3_most_enriched_pp
benefit,glucose lab + platelets + urea,1,959,-27.679403541472503,-27.679403541472503,-27.679403541472503,c0,99.90680335507922,c2,99.90680335507922,99.90680335507922,25.10632923417839,0.09319664492078285,-25.106329234178386,0.0,-1.28802844725405,0.09319664492078285,-25.216957444371985,99.90680335507922,26.504985891626035,c0,25.10632923417839,c2,26.504985891626035
benefit,dbp + hemoglobin + temperature,1,957,-25.60975609756097,-25.60975609756097,-25.60975609756097,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,mbp + platelets + potassium,1,954,-32.57575757575758,-32.57575757575758,-32.57575757575758,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,glucose lab + hemoglobin + sofa,1,949,-28.310940499040303,-28.310940499040303,-28.310940499040303,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,glucose lab + platelets + sofa,1,932,-27.80441035474592,-27.80441035474592,-27.80441035474592,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,lactate + resp rate + sodium,1,916,-30.85106382978723,-30.85106382978723,-30.85106382978723,c0,99.90328820116055,c2,99.90328820116055,99.90328820116055,25.10281408025972,0.09671179883945842,-25.102814080259712,0.0,-1.28802844725405,0.09671179883945842,-25.21344229045331,99.90328820116055,26.501470737707365,c0,25.10281408025972,c2,26.501470737707365
benefit,lactate + potassium + resp rate,1,909,-31.858407079646017,-31.858407079646017,-31.858407079646017,c0,99.80334316617503,c2,99.80334316617503,99.80334316617503,25.002869045274196,0.19665683382497542,-25.002869045274196,0.0,-1.28802844725405,0.19665683382497542,-25.113497255467795,99.80334316617503,26.40152570272184,c0,25.002869045274196,c2,26.40152570272184
benefit,lactate + resp rate + sofa,1,902,-29.116465863453826,-29.116465863453826,-29.116465863453826,c0,99.8995983935743,c2,99.8995983935743,99.8995983935743,25.099124272673464,0.1004016064257028,-25.099124272673468,0.0,-1.28802844725405,0.1004016064257028,-25.209752482867067,99.8995983935743,26.49778093012111,c0,25.099124272673464,c2,26.49778093012111
benefit,mbp + platelets + urea,1,891,-31.97139938712972,-31.97139938712972,-31.97139938712972,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,lactate + resp rate + temperature,1,881,-26.53266331658292,-26.53266331658292,-26.53266331658292,c0,99.89949748743719,c2,99.89949748743719,99.89949748743719,25.099023366536358,0.10050251256281408,-25.099023366536354,0.0,-1.28802844725405,0.10050251256281408,-25.209651576729954,99.89949748743719,26.497680023984003,c0,25.099023366536358,c2,26.497680023984003
benefit,lactate + mbp + urea,1,875,-31.19170984455958,-31.19170984455958,-31.19170984455958,c0,99.79274611398964,c2,99.79274611398964,99.79274611398964,24.992271993088806,0.20725388601036268,-24.992271993088806,0.0,-1.28802844725405,0.20725388601036268,-25.102900203282406,99.79274611398964,26.390928650536452,c0,24.992271993088806,c2,26.390928650536452
benefit,glucose lab + hemoglobin + nee mcgkgmin,1,859,-26.502463054187192,-26.502463054187192,-26.502463054187192,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,glucose lab + mbp + sapsii,1,850,-25.56521739130435,-25.56521739130435,-25.56521739130435,c0,99.47826086956522,c2,94.34782608695652,99.47826086956522,24.67778674866439,0.5217391304347827,-24.67778674866439,5.130434782608695,3.8424063353546454,0.5217391304347827,-24.788414958857988,94.34782608695652,20.94600862350333,c0,24.67778674866439,c2,20.94600862350333
benefit,dbp + glucose lab + sapsii,1,850,-24.694589877835952,-24.694589877835952,-24.694589877835952,c0,99.91273996509598,c2,94.9389179755672,99.91273996509598,25.11226584419515,0.08726003490401396,-25.112265844195157,4.973821989528796,3.685793542274746,0.08726003490401396,-25.222894054388757,94.9389179755672,21.53710051211401,c0,25.11226584419515,c2,21.53710051211401
benefit,lactate + sodium + spo2,1,849,-30.5525460455038,-30.5525460455038,-30.5525460455038,c0,99.78354978354979,c2,99.78354978354979,99.78354978354979,24.983075662648957,0.21645021645021645,-24.983075662648954,0.0,-1.28802844725405,0.21645021645021645,-25.093703872842553,99.78354978354979,26.381732320096603,c0,24.983075662648957,c2,26.381732320096603
benefit,lactate + potassium + spo2,1,842,-32.46471226927253,-32.46471226927253,-32.46471226927253,c0,99.7828447339848,c2,99.7828447339848,99.7828447339848,24.982370613083972,0.21715526601520088,-24.98237061308397,0.0,-1.28802844725405,0.21715526601520088,-25.09299882327757,99.7828447339848,26.381027270531618,c0,24.982370613083972,c2,26.381027270531618
benefit,lactate + resp rate + urea,1,841,-30.537634408602155,-30.537634408602155,-30.537634408602155,c0,100.0,c2,100.0,100.0,25.19952587909917,0.0,-25.19952587909917,0.0,-1.28802844725405,0.0,-25.31015408929277,100.0,26.598182536546815,c0,25.19952587909917,c2,26.598182536546815
benefit,lactate + potassium + sbp,1,837,-31.188658669574703,-31.188658669574703,-31.188658669574703,c0,99.89094874591058,c2,99.89094874591058,99.89094874591058,25.090474625009747,0.10905125408942204,-25.090474625009747,0.0,-1.28802844725405,0.10905125408942204,-25.201102835203347,99.89094874591058,26.489131282457393,c0,25.090474625009747,c2,26.489131282457393
benefit,heart rate + mbp + sapsii,1,833,-28.321033210332104,-28.321033210332104,-28.321033210332104,c0,98.70848708487084,c2,94.92619926199262,98.70848708487084,23.90801296397001,1.2915129151291513,-23.90801296397002,3.782287822878229,2.494259375624179,1.2915129151291513,-24.01864117416362,94.92619926199262,21.524381798539437,c0,23.90801296397001,c2,21.524381798539437
benefit,lactate + potassium + urea,1,818,-29.18032786885246,-29.18032786885246,-29.18032786885246,c0,99.78142076502732,c2,99.78142076502732,99.78142076502732,24.98094664412649,0.2185792349726776,-24.980946644126494,0.0,-1.28802844725405,0.2185792349726776,-25.091574854320093,99.78142076502732,26.379603301574136,c0,24.98094664412649,c2,26.379603301574136
benefit,lactate + sodium + urea,1,814,-28.993435448577685,-28.993435448577685,-28.993435448577685,c0,99.78118161925602,c2,99.78118161925602,99.78118161925602,24.980707498355187,0.2188183807439825,-24.980707498355187,0.0,-1.28802844725405,0.2188183807439825,-25.091335708548787,99.78118161925602,26.379364155802833,c0,24.980707498355187,c2,26.379364155802833
benefit,mbp + resp rate + sapsii,1,814,-26.948356807511743,-26.948356807511743,-26.948356807511743,c0,99.24882629107982,c2,94.46009389671362,99.24882629107982,24.448352170178993,0.7511737089201878,-24.448352170178982,4.788732394366197,3.500703947112147,0.7511737089201878,-24.55898038037258,94.46009389671362,21.05827643326043,c0,24.448352170178993,c2,21.05827643326043
benefit,dbp + resp rate + sapsii,1,804,-26.66666666666667,-26.66666666666667,-26.66666666666667,c0,99.04761904761905,c2,94.47619047619048,99.04761904761905,24.24714492671822,0.9523809523809524,-24.247144926718217,4.571428571428571,3.283400124174521,0.9523809523809524,-24.357773136911817,94.47619047619048,21.074373012737297,c0,24.24714492671822,c2,21.074373012737297
benefit,lactate + potassium + sofa,1,725,-29.702970297029708,-29.702970297029708,-29.702970297029708,c0,99.87623762376238,c2,99.87623762376238,99.87623762376238,25.075763502861548,0.12376237623762376,-25.075763502861545,0.0,-1.28802844725405,0.12376237623762376,-25.186391713055144,99.87623762376238,26.474420160309194,c0,25.075763502861548,c2,26.474420160309194
benefit,lactate + sodium + sofa,1,710,-29.808917197452228,-29.808917197452228,-29.808917197452228,c0,99.87261146496816,c2,99.87261146496816,99.87261146496816,25.07213734406733,0.12738853503184713,-25.072137344067322,0.0,-1.28802844725405,0.12738853503184713,-25.18276555426092,99.87261146496816,26.470794001514975,c0,25.07213734406733,c2,26.470794001514975
benefit,glucose lab + lymphocytes abs,1,597,-40.59701492537313,-40.59701492537313,-40.59701492537313,c0,99.85074626865672,c2,99.85074626865672,99.85074626865672,25.05027214775589,0.1492537313432836,-25.050272147755887,0.0,-1.28802844725405,0.1492537313432836,-25.160900357949487,99.85074626865672,26.448928805203536,c0,25.05027214775589,c2,26.448928805203536
harm,alkaline phosphatase + resp rate,2,1590,15.362129957177435,15.1145038167939,15.609756097560972,c1,62.87262872628726,c1,63.143631436314365,37.12737127371274,-37.67310284718809,62.87262872628726,37.67310284718809,0.0,-1.28802844725405,63.143631436314365,37.8334773470216,36.856368563685635,-36.54544889976755,c1,37.67310284718809,c1,37.8334773470216
harm,alkaline phosphatase + ast,1,1704,17.574864997545415,17.574864997545415,17.574864997545415,c1,50.56455571919489,c1,50.8100147275405,49.43544428080511,-25.365029840095723,50.56455571919489,25.365029840095723,0.0,-1.28802844725405,50.8100147275405,25.49986063824773,49.189985272459495,-24.21183219099369,c1,25.365029840095723,c1,25.49986063824773
harm,alkaline phosphatase + alt,1,1695,17.24137931034483,17.24137931034483,17.24137931034483,c1,50.04926108374384,c1,50.29556650246305,49.95073891625616,-24.849735204644674,50.04926108374384,24.849735204644674,0.0,-1.28802844725405,50.29556650246305,24.985412413170284,49.70443349753695,-23.697383965916238,c1,24.849735204644674,c1,24.985412413170284
harm,creatinine + phosphorus,1,1529,16.621983914209114,16.621983914209114,16.621983914209114,c0,52.33243967828418,c2,52.17158176943699,52.33243967828418,-22.46803444261665,47.66756032171582,22.46803444261665,0.05361930294906167,-1.2344091443049883,47.77479892761394,22.464644838321174,52.17158176943699,-21.230235694016194,c1,22.46803444261665,c1,22.464644838321174
harm,creatinine + urea,1,1333,19.01619676064787,19.01619676064787,19.01619676064787,c0,60.467906418716254,c2,60.28794241151769,60.467906418716254,-14.332567702184576,39.532093581283746,14.332567702184576,0.0,-1.28802844725405,39.7120575884823,14.401903499189533,60.28794241151769,-13.113875051935494,c1,14.332567702184576,c1,14.401903499189533
harm,creatinine + sapsii,1,1284,20.39344262295081,20.39344262295081,20.39344262295081,c0,51.60655737704918,c2,51.34426229508197,51.60655737704918,-23.193916743851652,48.39344262295082,23.193916743851652,0.06557377049180328,-1.2224546767622466,48.59016393442623,23.28000984513346,51.34426229508197,-22.057555168371216,c1,23.193916743851652,c1,23.28000984513346
harm,alkaline phosphatase + creatinine,1,1184,19.88430947216197,19.88430947216197,19.88430947216197,c1,57.62834417932032,c1,57.77295733911786,42.371655820679685,-32.428818300221145,57.62834417932032,32.42881830022115,0.0,-1.28802844725405,57.77295733911786,32.462803249825086,42.22704266088214,-31.174774802571044,c1,32.42881830022115,c1,32.462803249825086
harm,alkaline phosphatase + urea,1,1161,20.791366906474824,20.791366906474824,20.791366906474824,c1,52.51798561151079,c1,52.73381294964029,47.482014388489205,-27.318459732411625,52.51798561151079,27.31845973241162,0.0,-1.28802844725405,52.73381294964029,27.42365886034752,47.26618705035971,-26.135630413093473,c1,27.31845973241162,c1,27.42365886034752
harm,creatinine + mbp,1,1150,21.464829586657004,21.464829586657004,21.464829586657004,c1,50.036258158085566,c1,50.10877447425671,49.963741841914434,-24.836732278986396,50.036258158085566,24.836732278986396,0.0,-1.28802844725405,50.10877447425671,24.798620384963943,49.891225525743295,-23.51059193770989,c1,24.836732278986396,c1,24.798620384963943
harm,alkaline phosphatase + phosphorus,1,1147,16.55629139072848,16.55629139072848,16.55629139072848,c1,54.010301692420896,c1,54.15746872700515,45.989698307579104,-28.810775813321726,54.010301692420896,28.810775813321726,0.07358351729212656,-1.2144449299619233,54.15746872700515,28.847314637712383,45.76894775570272,-27.632869707750466,c1,28.810775813321726,c1,28.847314637712383
harm,alkaline phosphatase + ldh,1,1146,19.270833333333336,19.270833333333336,19.270833333333336,c1,57.36607142857143,c1,57.663690476190474,42.63392857142857,-32.16654554947226,57.36607142857143,32.16654554947226,0.0,-1.28802844725405,57.663690476190474,32.3535363868977,42.336309523809526,-31.06550793964366,c1,32.16654554947226,c1,32.3535363868977
harm,creatinine + resp rate,1,1136,17.93154761904762,17.93154761904762,17.93154761904762,c1,58.333333333333336,c1,58.48214285714286,41.66666666666667,-33.13380745423416,58.333333333333336,33.133807454234166,0.0,-1.28802844725405,58.48214285714286,33.171988767850095,41.517857142857146,-31.88396032059604,c1,33.133807454234166,c1,33.171988767850095
harm,creatinine + sofa,1,1038,18.03143093465674,18.03143093465674,18.03143093465674,c1,57.98180314309347,c1,57.98180314309347,42.018196856906535,-32.782277263994295,57.98180314309347,32.7822772639943,0.0,-1.28802844725405,57.98180314309347,32.67164905380071,42.018196856906535,-31.38362060654665,c1,32.7822772639943,c1,32.67164905380071
harm,alkaline phosphatase + mbp,1,1025,21.859296482412056,21.859296482412056,21.859296482412056,c1,55.0251256281407,c1,55.27638190954774,44.9748743718593,-29.82559974904153,55.0251256281407,29.82559974904153,0.08375209380234507,-1.204276353451705,55.27638190954774,29.966227820254968,44.63986599664992,-28.761951466803268,c1,29.82559974904153,c1,29.966227820254968
harm,creatinine + ldh,1,987,16.26916524701874,16.26916524701874,16.26916524701874,c1,56.04770017035775,c1,56.218057921635435,43.95229982964225,-30.84817429125858,56.04770017035775,30.84817429125858,0.0,-1.28802844725405,56.218057921635435,30.907903832342665,43.781942078364565,-29.61987538508862,c1,30.84817429125858,c1,30.907903832342665
harm,alkaline phosphatase + sapsii,1,980,25.863596102745788,25.863596102745788,25.863596102745788,c1,55.97874224977857,c1,56.155890168290526,44.02125775022144,-30.779216370679393,55.97874224977857,30.7792163706794,0.0,-1.28802844725405,56.155890168290526,30.845736078997756,43.844109831709474,-29.55770763174371,c1,30.7792163706794,c1,30.845736078997756
harm,alkaline phosphatase + pt,1,904,21.177587844254507,21.177587844254507,21.177587844254507,c1,55.93542260208927,c1,55.93542260208927,44.06457739791073,-30.7358967229901,55.93542260208927,30.7358967229901,0.0949667616334283,-1.1930616856206218,55.93542260208927,30.6252685127965,43.9696106362773,-29.432206827175882,c1,30.7358967229901,c1,30.6252685127965
harm,alkaline phosphatase + bilirubin total,1,893,22.680412371134015,22.680412371134015,22.680412371134015,c0,57.450796626054355,c2,57.263355201499536,57.450796626054355,-17.349677494846475,42.549203373945645,17.349677494846475,0.0,-1.28802844725405,42.736644798500464,17.426490709207695,57.263355201499536,-16.13846226195365,c1,17.349677494846475,c1,17.426490709207695
harm,creatinine + nee mcgkgmin,1,881,18.365384615384617,18.365384615384617,18.365384615384617,c1,53.17307692307692,c1,53.26923076923077,46.82692307692308,-27.97355104397775,53.17307692307692,27.97355104397775,0.0,-1.28802844725405,53.26923076923077,27.959076679937997,46.73076923076923,-26.67104823268395,c1,27.97355104397775,c1,27.959076679937997
harm,alkaline phosphatase + platelets,1,877,18.701550387596903,18.701550387596903,18.701550387596903,c1,54.360465116279066,c1,54.45736434108527,45.63953488372093,-29.160939237179903,54.360465116279066,29.160939237179896,0.09689922480620156,-1.1911292224478485,54.45736434108527,29.147210251792497,45.445736434108525,-27.95608102934466,c1,29.160939237179896,c1,29.147210251792497
harm,creatinine + pt,1,828,20.326864147088862,20.326864147088862,20.326864147088862,c1,52.65848670756647,c1,52.760736196319016,47.34151329243354,-27.45896082846729,52.65848670756647,27.458960828467298,0.0,-1.28802844725405,52.760736196319016,27.450582107026246,47.239263803680984,-26.1625536597722,c1,27.458960828467298,c1,27.450582107026246
harm,alkaline phosphatase + sofa,1,810,21.06951871657754,21.06951871657754,21.06951871657754,c1,61.9914346895075,c1,61.9914346895075,38.0085653104925,-36.79190881040833,61.9914346895075,36.79190881040833,0.0,-1.28802844725405,61.9914346895075,36.681280600214734,38.0085653104925,-35.393252152960684,c1,36.79190881040833,c1,36.681280600214734
harm,alkaline phosphatase + nee mcgkgmin,1,782,18.73614190687362,18.73614190687362,18.73614190687362,c1,60.6430155210643,c1,60.75388026607539,39.3569844789357,-35.44348964196513,60.6430155210643,35.44348964196513,0.0,-1.28802844725405,60.75388026607539,35.44372617678262,39.24611973392461,-34.155697729528576,c1,35.44348964196513,c1,35.44372617678262
harm,lactate + ldh,1,777,16.31753031973539,16.31753031973539,16.31753031973539,c1,57.99338478500551,c1,58.43439911797134,42.00661521499448,-32.79385890590635,57.99338478500551,32.79385890590634,0.0,-1.28802844725405,58.43439911797134,33.12424502867857,41.56560088202866,-31.836216581424523,c1,32.79385890590634,c1,33.12424502867857
harm,creatinine + dbp,1,759,24.315443592552025,24.315443592552025,24.315443592552025,c0,50.602409638554214,c2,50.602409638554214,50.602409638554214,-24.198064482346616,49.39759036144578,24.19806448234661,0.0,-1.28802844725405,49.39759036144578,24.08743627215301,50.602409638554214,-22.79940782489897,c1,24.19806448234661,c1,24.08743627215301
harm,alkaline phosphatase + any vasopressor,1,719,18.55421686746988,18.55421686746988,18.55421686746988,c1,58.34333733493398,c1,58.463385354141664,41.65666266506602,-33.14381145583481,58.34333733493398,33.14381145583481,0.0,-1.28802844725405,58.463385354141664,33.1532312648489,41.53661464585834,-31.86520281759484,c1,33.14381145583481,c1,33.1532312648489
harm,lactate + urea,1,706,21.02689486552568,21.02689486552568,21.02689486552568,c1,53.66748166259169,c1,53.91198044009779,46.33251833740831,-28.46795578349252,53.66748166259169,28.46795578349252,0.0,-1.28802844725405,53.91198044009779,28.601826350805023,46.0880195599022,-27.313797903550984,c1,28.46795578349252,c1,28.601826350805023
harm,alkaline phosphatase + ck total,1,684,24.30806257521059,24.30806257521059,24.30806257521059,c1,50.06016847172082,c1,50.42117930204573,49.939831528279186,-24.860642592621645,50.06016847172082,24.86064259262165,0.0,-1.28802844725405,50.42117930204573,25.11102521275296,49.57882069795427,-23.822996765498914,c1,24.86064259262165,c1,25.11102521275296
harm,lactate + resp rate,1,659,17.871222076215503,17.871222076215503,17.871222076215503,c1,50.98554533508541,c1,51.379763469119574,49.01445466491459,-25.786019455986242,50.98554533508541,25.786019455986242,0.0,-1.28802844725405,51.379763469119574,26.069609379826804,48.620236530880426,-24.78158093257276,c1,25.786019455986242,c1,26.069609379826804
harm,creatinine + lactate,1,606,23.24037184594953,23.24037184594953,23.24037184594953,c0,75.69721115537848,c2,75.56440903054448,75.69721115537848,0.8967370344776526,24.302788844621514,-0.8967370344776562,0.0,-1.28802844725405,24.43559096945551,-0.8745631198372585,75.56440903054448,2.1625915670912974,c0,0.8967370344776526,c2,2.1625915670912974
harm,creatinine + hemoglobin,1,605,21.79327521793276,21.79327521793276,21.79327521793276,c0,98.87920298879203,c2,98.87920298879203,98.87920298879203,24.0787288678912,1.1207970112079702,-24.0787288678912,0.0,-1.28802844725405,1.1207970112079702,-24.1893570780848,98.87920298879203,25.477385525338846,c0,24.0787288678912,c2,25.477385525338846
harm,alkaline phosphatase + dbp,1,590,21.162444113263785,21.162444113263785,21.162444113263785,c1,61.30952380952381,c1,61.458333333333336,38.69047619047619,-36.10999793042464,61.30952380952381,36.10999793042464,0.1488095238095238,-1.1392189234445262,61.458333333333336,36.14817924404056,38.392857142857146,-35.00896032059604,c1,36.10999793042464,c1,36.14817924404056
harm,creatinine + platelets,1,586,17.63942931258106,17.63942931258106,17.63942931258106,c0,91.69909208819715,c2,91.56939040207523,91.69909208819715,16.898617967296317,8.300907911802852,-16.898617967296317,0.0,-1.28802844725405,8.430609597924773,-16.879544491367994,91.56939040207523,18.167572938622044,c0,16.898617967296317,c2,18.167572938622044
harm,creatinine + spo2,1,548,16.450216450216455,16.450216450216455,16.450216450216455,c0,77.34487734487735,c2,77.2005772005772,77.34487734487735,2.5444032239765164,22.655122655122657,-2.544403223976513,0.0,-1.28802844725405,22.7994227994228,-2.5107312898699696,77.2005772005772,3.7987597371240156,c0,2.5444032239765164,c2,3.7987597371240156
harm,alkaline phosphatase + lactate,1,534,26.605504587155966,26.605504587155966,26.605504587155966,c0,68.65443425076452,c2,68.65443425076452,68.65443425076452,-6.146039870136306,31.345565749235476,6.146039870136306,0.0,-1.28802844725405,31.345565749235476,6.035411659942707,68.65443425076452,-4.747383212688661,c1,6.146039870136306,c1,6.035411659942707
harm,creatinine + heart rate,1,509,16.6412213740458,16.6412213740458,16.6412213740458,c0,72.36641221374046,c2,72.21374045801527,72.36641221374046,-2.4340619071603697,27.633587786259543,2.4340619071603733,0.15267175572519084,-1.135356691528859,27.633587786259543,2.3234336969667737,72.21374045801527,-1.1880770054379184,c1,2.4340619071603733,c1,2.3234336969667737
