code,label,n_conditions,features_used,axes_used,n_axes,n_pairs,prevalence,mort_t,mort_c,diff,ci_lo,ci_hi,p_perm,score,hb_mean,hb_p50,feature,feature_base,axis,op,thr,q
R598,spo2_median > q0.65 (98),1,spo2_median,"respiratory,respiratory",1,4087,0.32295535361517186,0.3939319794470272,0.41105945681428924,-0.017127477367262056,-0.03838700766187143,0.004132052927347321,0.11432465011273975,10.94953613496181,9.078859799363837,8.2,spo2_median,spo2,respiratory,>,98.0,0.65
R266,hemoglobin_std > q0.80 (2.433),1,hemoglobin_std,"anemia,anemia",1,2531,0.2,0.4073488739628605,0.429079415250889,-0.021730541288028482,-0.0489012238967389,0.005440141320681938,0.11698225725135519,10.93242777630645,7.159186092453576,7.1,hemoglobin_std,hemoglobin,anemia,>,2.4325605545093865,0.8
R388,platelets_delta > q0.65 (-22.86),1,platelets_delta,"organ_failure,organ_failure",1,4428,0.34990122481232716,0.4164408310749774,0.4327009936766034,-0.016260162601625994,-0.03684652103898621,0.004326195835734226,0.12159615001007268,10.820035616009172,8.816056910569106,7.9,platelets_delta,platelets,organ_failure,>,-22.85525523310838,0.65
R160,dbp_max > q0.20 (80),1,dbp_max,"perfusion,perfusion",1,4135,0.32674832082180955,0.41257557436517533,0.4290205562273277,-0.016444981862152375,-0.03772269437898884,0.0048327306546840955,0.1298148991683243,10.574775489940023,8.6770253929867,7.9,dbp_max,dbp,perfusion,>,80.0,0.2
R161,dbp_max > q0.35 (80),1,dbp_max,"perfusion,perfusion",1,4135,0.32674832082180955,0.41257557436517533,0.4290205562273277,-0.016444981862152375,-0.03772269437898884,0.0048327306546840955,0.1298148991683243,10.574775489940023,8.6770253929867,7.9,dbp_max,dbp,perfusion,>,80.0,0.35
R162,dbp_max > q0.50 (80),1,dbp_max,"perfusion,perfusion",1,4135,0.32674832082180955,0.41257557436517533,0.4290205562273277,-0.016444981862152375,-0.03772269437898884,0.0048327306546840955,0.1298148991683243,10.574775489940023,8.6770253929867,7.9,dbp_max,dbp,perfusion,>,80.0,0.5
R163,dbp_max > q0.65 (80),1,dbp_max,"perfusion,perfusion",1,4135,0.32674832082180955,0.41257557436517533,0.4290205562273277,-0.016444981862152375,-0.03772269437898884,0.0048327306546840955,0.1298148991683243,10.574775489940023,8.6770253929867,7.9,dbp_max,dbp,perfusion,>,80.0,0.65
R342,magnesium_std > q0.65 (0.1072),1,magnesium_std,"other,other",1,4429,0.34998024496246544,0.4233461277940844,0.43892526529690673,-0.015579137502822304,-0.0362032767408341,0.005045001735189493,0.1387260083697063,10.36803012965693,8.121020546398736,7.8,magnesium_std,magnesium,other,>,0.10719271125911922,0.65
R216,glucose_vital_std <= q0.20 (1.85),1,glucose_vital_std,"other,other",1,2532,0.2000790201501383,0.405608214849921,0.38507109004739337,0.020537124802527618,-0.006389650507619027,0.04746390011267426,0.13494123828678006,10.334072235723122,12.718285939968405,14.0,glucose_vital_std,glucose_vital,other,<=,1.8497263590341584,0.2
R159,dbp_delta > q0.80 (4.206),1,dbp_delta,"perfusion,perfusion",1,2530,0.1999209798498617,0.4134387351778656,0.433201581027668,-0.01976284584980237,-0.04698520738439501,0.007459515684790273,0.15476003794968327,9.9405346560943,8.622213438735178,7.7,dbp_delta,dbp,perfusion,>,4.206143007785336,0.8
R436,pt_mean > q0.65 (13.99),1,pt_mean,"organ_failure,organ_failure",1,4429,0.34998024496246544,0.4524723413863175,0.43757055768796566,0.014901783698351823,-0.005794767594537266,0.03559833499124091,0.1581782032406535,9.917246210976229,8.107383156468728,7.8,pt_mean,pt,organ_failure,>,13.987578828828834,0.65
R226,heart_rate_max > q0.65 (104),1,heart_rate_max,"perfusion,perfusion",1,4292,0.33915448439352036,0.4552656104380242,0.440354147250699,0.014911463187325225,-0.0061255240521326144,0.03594845042678306,0.16474470132371655,9.769000173962596,8.619478098788445,7.8,heart_rate_max,heart_rate,perfusion,>,104.0,0.65
R270,lactate_delta > q0.80 (0.2686),1,lactate_delta,"perfusion,perfusion",1,2530,0.1999209798498617,0.45019762845849803,0.43122529644268776,0.018972332015810278,-0.008382033758900533,0.04632669779052109,0.17401702392024468,9.542913269850532,9.839446640316206,8.8,lactate_delta,lactate,perfusion,>,0.2686373892286096,0.8
R449,ptt_max > q0.65 (34.7),1,ptt_max,"organ_failure,organ_failure",1,4403,0.34792572105887,0.44106291165114697,0.4551442198501022,-0.014081308198955256,-0.034852967493619894,0.006690351095709382,0.18394600577449857,9.343666883698422,8.18196684079037,7.9,ptt_max,ptt,organ_failure,>,34.7,0.65
R252,hemoglobin_mean <= q0.20 (8.833),1,hemoglobin_mean,"anemia,anemia",1,2531,0.2,0.49466613986566577,0.4760964045831687,0.018569735282497057,-0.008962047906933474,0.04610151847192759,0.18617221751749602,9.342256463389145,6.936586329514026,6.9,hemoglobin_mean,hemoglobin,anemia,<=,8.833242009132421,0.2
R431,pt_max <= q0.35 (12.8),1,pt_max,"organ_failure,organ_failure",1,4483,0.35424733306993283,0.385010037921035,0.3988400624581753,-0.013830024537140329,-0.034038018048598934,0.006377968974318277,0.17979309701801358,9.259921820958866,11.243163060450593,14.0,pt_max,pt,organ_failure,<=,12.8,0.35
R416,potassium_max > q0.80 (4.7),1,potassium_max,"other,other",1,2366,0.18696167522718293,0.44970414201183434,0.43110735418427726,0.018596787827557082,-0.009687849656793028,0.04688142531190719,0.1975111104443288,9.04576511088207,8.028233305156384,7.7,potassium_max,potassium,other,>,4.7,0.8
R414,platelets_std > q0.80 (53.76),1,platelets_std,"organ_failure,organ_failure",1,2530,0.1999209798498617,0.4098814229249012,0.4276679841897233,-0.017786561264822087,-0.044969894666595234,0.009396772136951063,0.1996797504794297,8.946481190484848,7.974466403162056,7.7,platelets_std,platelets,organ_failure,>,53.76227664897888,0.8
R554,sodium_min <= q0.20 (135),1,sodium_min,"other,other",1,2762,0.2182536546819439,0.4688631426502534,0.4522085445329471,0.016654598117306296,-0.009630622730280654,0.042939818964893246,0.21428193187468414,8.75277963504217,7.9007965242577844,7.6,sodium_min,sodium,other,<=,135.0,0.2
R227,heart_rate_max > q0.80 (116),1,heart_rate_max,"perfusion,perfusion",1,2416,0.1909126827340972,0.46978476821192056,0.4519867549668874,0.017798013245033162,-0.010307429478488516,0.04590345596855484,0.21453673099151277,8.748225931789989,8.536423841059603,7.8,heart_rate_max,heart_rate,perfusion,>,116.0,0.8
R257,hemoglobin_min <= q0.20 (7),1,hemoglobin_min,"anemia,anemia",1,2765,0.21849071513235876,0.47956600361663654,0.4629294755877034,0.016636528028933117,-0.009673054166016846,0.04294611022388308,0.21520445342316707,8.748030002983096,6.510198915009042,6.7,hemoglobin_min,hemoglobin,anemia,<=,7.0,0.2
R484,resp_rate_min > q0.65 (16),1,resp_rate_min,"respiratory,respiratory",1,657,0.051916238640853415,0.4961948249619482,0.4627092846270928,0.0334855403348554,-0.02050868474851482,0.08747976541822562,0.22416359995398522,8.583017461049574,9.326179604261794,7.8,resp_rate_min,resp_rate,respiratory,>,16.0,0.65
R485,resp_rate_min > q0.80 (16),1,resp_rate_min,"respiratory,respiratory",1,657,0.051916238640853415,0.4961948249619482,0.4627092846270928,0.0334855403348554,-0.02050868474851482,0.08747976541822562,0.22416359995398522,8.583017461049574,9.326179604261794,7.8,resp_rate_min,resp_rate,respiratory,>,16.0,0.8
R432,pt_max > q0.65 (15.8),1,pt_max,"organ_failure,organ_failure",1,4323,0.3416041090478072,0.42863752024057367,0.4415914873930141,-0.01295396715244046,-0.0338528647365326,0.007944930431651683,0.22440961922377992,8.517171834222127,8.066620402498264,7.8,pt_max,pt,organ_failure,>,15.8,0.65
R412,platelets_std <= q0.35 (15.15),1,platelets_std,"organ_failure,organ_failure",1,4429,0.34998024496246544,0.4127342515240461,0.42537818920749604,-0.012643937683449957,-0.0331927050471824,0.007904829680282485,0.2278117783374016,8.414633148707054,11.451614359900654,14.0,platelets_std,platelets,organ_failure,<=,15.154667308744774,0.35
R517,sbp_max > q0.80 (155),1,sbp_max,"perfusion,perfusion",1,2507,0.19810351639668117,0.4172317510969286,0.43398484244116475,-0.016753091344236137,-0.04412094189040462,0.010614759201932347,0.23021543515578774,8.388264638516823,8.616992421220582,7.9,sbp_max,sbp,perfusion,>,155.0,0.8
R607,spo2_std > q0.65 (1.507),1,spo2_std,"respiratory,respiratory",1,4429,0.34998024496246544,0.4558591104086701,0.4434409573267103,0.012418153081959815,-0.00829952994553607,0.033135836109455696,0.24006612524061943,8.264371842480166,8.368457891171822,7.8,spo2_std,spo2,respiratory,>,1.5074401492716691,0.65
R463,ptt_min > q0.80 (30),1,ptt_min,"organ_failure,organ_failure",1,784,0.06195179770841565,0.5599489795918368,0.5306122448979592,0.029336734693877542,-0.019935957038056527,0.07860942642581162,0.24322046105639056,8.214285714285712,7.65841836734694,7.3,ptt_min,ptt,organ_failure,>,30.0,0.8
R462,ptt_min > q0.65 (30),1,ptt_min,"organ_failure,organ_failure",1,784,0.06195179770841565,0.5599489795918368,0.5306122448979592,0.029336734693877542,-0.019935957038056527,0.07860942642581162,0.24322046105639056,8.214285714285712,7.65841836734694,7.3,ptt_min,ptt,organ_failure,>,30.0,0.65
R461,ptt_min > q0.50 (30),1,ptt_min,"organ_failure,organ_failure",1,784,0.06195179770841565,0.5599489795918368,0.5306122448979592,0.029336734693877542,-0.019935957038056527,0.07860942642581162,0.24322046105639056,8.214285714285712,7.65841836734694,7.3,ptt_min,ptt,organ_failure,>,30.0,0.5
R460,ptt_min > q0.35 (30),1,ptt_min,"organ_failure,organ_failure",1,784,0.06195179770841565,0.5599489795918368,0.5306122448979592,0.029336734693877542,-0.019935957038056527,0.07860942642581162,0.24322046105639056,8.214285714285712,7.65841836734694,7.3,ptt_min,ptt,organ_failure,>,30.0,0.35
R336,magnesium_median > q0.35 (2),1,magnesium_median,"other,other",1,2587,0.20442512840774396,0.4739080015461925,0.4580595284112872,0.015848473134905283,-0.011333481029225531,0.0430304272990361,0.25312973433148256,8.06093914212926,7.787475840742174,7.5,magnesium_median,magnesium,other,>,2.0,0.35
R337,magnesium_median > q0.50 (2),1,magnesium_median,"other,other",1,2587,0.20442512840774396,0.4739080015461925,0.4580595284112872,0.015848473134905283,-0.011333481029225531,0.0430304272990361,0.25312973433148256,8.06093914212926,7.787475840742174,7.5,magnesium_median,magnesium,other,>,2.0,0.5
R338,magnesium_median > q0.65 (2),1,magnesium_median,"other,other",1,2587,0.20442512840774396,0.4739080015461925,0.4580595284112872,0.015848473134905283,-0.011333481029225531,0.0430304272990361,0.25312973433148256,8.06093914212926,7.787475840742174,7.5,magnesium_median,magnesium,other,>,2.0,0.65
R418,potassium_mean > q0.65 (4.087),1,potassium_mean,"other,other",1,4429,0.34998024496246544,0.4154436667419282,0.42741025062090765,-0.011966583878979475,-0.03253148368592766,0.008598315927968714,0.25407327093087795,7.963849230026353,8.156536464213142,7.8,potassium_mean,potassium,other,>,4.086502526265117,0.65
R464,ptt_std <= q0.20 (0),1,ptt_std,"organ_failure,organ_failure",1,3540,0.27973133148952983,0.4053672316384181,0.392090395480226,0.013276836158192085,-0.009532021032384076,0.036085693348768245,0.2539120193061144,7.899438584070564,12.024011299435028,14.0,ptt_std,ptt,organ_failure,<=,0.0,0.2
R403,platelets_median > q0.80 (250),1,platelets_median,"organ_failure,organ_failure",1,1653,0.13062030817858553,0.4513006654567453,0.4319419237749546,0.019358741681790692,-0.014489923790353437,0.05320740715393482,0.26230320847673416,7.870703487092513,7.827646702964307,7.5,platelets_median,platelets,organ_failure,>,250.0,0.8
R402,platelets_median > q0.65 (250),1,platelets_median,"organ_failure,organ_failure",1,1653,0.13062030817858553,0.4513006654567453,0.4319419237749546,0.019358741681790692,-0.014489923790353437,0.05320740715393482,0.26230320847673416,7.870703487092513,7.827646702964307,7.5,platelets_median,platelets,organ_failure,>,250.0,0.65
R401,platelets_median > q0.50 (250),1,platelets_median,"organ_failure,organ_failure",1,1653,0.13062030817858553,0.4513006654567453,0.4319419237749546,0.019358741681790692,-0.014489923790353437,0.05320740715393482,0.26230320847673416,7.870703487092513,7.827646702964307,7.5,platelets_median,platelets,organ_failure,>,250.0,0.5
R580,sofa_slope > q0.65 (0.001247),1,sofa_slope,"severity,severity",1,4217,0.33322797313314895,0.42162674887360685,0.40953284325349776,0.012093905620109091,-0.00894031366966409,0.033128124909882276,0.2597728365889937,7.853592723241791,8.542802940479014,8.1,sofa_slope,sofa,severity,>,0.001247383590998651,0.65
R365,nee_mcgkgmin_mean > q0.80 (0.003117),1,nee_mcgkgmin_mean,"perfusion,perfusion",1,2530,0.1999209798498617,0.42727272727272725,0.4422924901185771,-0.015019762845849827,-0.04233498948038067,0.012295463788681012,0.2811494293271065,7.554806338631682,8.762766798418971,8.2,nee_mcgkgmin_mean,nee_mcgkgmin,perfusion,>,0.003116883116883117,0.8
R247,heart_rate_std > q0.80 (11.2),1,heart_rate_std,"perfusion,perfusion",1,2531,0.2,0.4310549190043461,0.4460687475306203,-0.015013828526274198,-0.042350250860951566,0.012322593808403174,0.28171277167806946,7.553313736357171,8.900592651126038,8.1,heart_rate_std,heart_rate,perfusion,>,11.198579334578431,0.8
R525,sbp_median > q0.65 (120),1,sbp_median,"perfusion,perfusion",1,2764,0.21841169498222046,0.4037626628075253,0.4178726483357453,-0.01410998552821996,-0.0400462128810969,0.011826241824656986,0.2862920149952206,7.418149604858195,9.19479015918958,8.2,sbp_median,sbp,perfusion,>,120.0,0.65
R524,sbp_median > q0.50 (120),1,sbp_median,"perfusion,perfusion",1,2764,0.21841169498222046,0.4037626628075253,0.4178726483357453,-0.01410998552821996,-0.0400462128810969,0.011826241824656986,0.2862920149952206,7.418149604858195,9.19479015918958,8.2,sbp_median,sbp,perfusion,>,120.0,0.5
R188,glucose_lab_median > q0.65 (110),1,glucose_lab_median,"other,other",1,4391,0.34697747925721056,0.4588931906171715,0.4477340013664313,0.011159189250740165,-0.009663200884262403,0.03198157938574273,0.29353044209786605,7.394594466813367,8.008927351400592,7.6,glucose_lab_median,glucose_lab,other,>,110.0,0.65
R251,hemoglobin_delta > q0.80 (-0.05027),1,hemoglobin_delta,"anemia,anemia",1,2530,0.1999209798498617,0.46284584980237153,0.44861660079051385,0.014229249011857681,-0.013213498707729771,0.04167199673144513,0.3094993240014575,7.157184952387884,7.793636363636364,7.5,hemoglobin_delta,hemoglobin,anemia,>,-0.05026959368388795,0.8
R328,magnesium_max > q0.65 (2.1),1,magnesium_max,"other,other",1,3734,0.2950612406163572,0.4418853776111409,0.45259775040171396,-0.010712372790573077,-0.033265017599616836,0.011840272018470679,0.35185956549169695,6.545952273144999,7.832244242099625,7.6,magnesium_max,magnesium,other,>,2.1,0.65
R335,magnesium_median <= q0.20 (1.9),1,magnesium_median,"other,other",1,2544,0.2010272619517977,0.4437893081761006,0.4308176100628931,0.01297169811320753,-0.014286928428193634,0.0402303246546087,0.35096716745850354,6.542675582174681,8.196147798742139,7.75,magnesium_median,magnesium,other,<=,1.9,0.2
R467,ptt_std > q0.80 (4.768),1,ptt_std,"organ_failure,organ_failure",1,2531,0.2,0.4626629790596602,0.45001975503753455,0.012643224022125643,-0.014797658831572136,0.04008410687582342,0.3664949141072125,6.3606852516691985,8.232437771631766,7.9,ptt_std,ptt,organ_failure,>,4.768267563591751,0.8
R329,magnesium_max > q0.80 (2.3),1,magnesium_max,"other,other",1,2373,0.18751481627815092,0.43784239359460597,0.45048461862621153,-0.012642225031605558,-0.040912629250572374,0.015628179187361254,0.3807630478419365,6.158463695989176,7.837884534344712,7.6,magnesium_max,magnesium,other,>,2.3,0.8
R399,platelets_median <= q0.20 (129),1,platelets_median,"organ_failure,organ_failure",1,2543,0.20094824180165943,0.44121116791191506,0.45340149429807314,-0.012190326386158079,-0.039518463167869916,0.015137810395553754,0.38195390862426437,6.147358115246747,7.957805741250491,7.7,platelets_median,platelets,organ_failure,<=,129.0,0.2
R158,dbp_delta > q0.65 (0.1067),1,dbp_delta,"perfusion,perfusion",1,4429,0.34998024496246544,0.4199593587717318,0.4289907428313389,-0.009031384059607128,-0.029616734513447707,0.01155396639423345,0.3898396185075755,6.010452249076478,8.600632196884172,7.8,dbp_delta,dbp,perfusion,>,0.10672128721495985,0.65
R561,sofa_delta > q0.65 (1.555),1,sofa_delta,"severity,severity",1,4232,0.33441327538522325,0.43643667296786387,0.42722117202268434,0.009215500945179533,-0.011888989591208522,0.03031999148156759,0.3920780381878987,5.995035753538087,9.613161625708884,8.7,sofa_delta,sofa,severity,>,1.554592720970537,0.65
R528,sbp_min <= q0.35 (86),1,sbp_min,"perfusion,perfusion",1,4458,0.3522718293164757,0.42485419470614627,0.4338268281740691,-0.00897263346792282,-0.02952077999943593,0.011575513063590292,0.3920745519699682,5.990870877567903,8.400471063257067,7.9,sbp_min,sbp,perfusion,<=,86.0,0.35
R445,pt_std <= q0.20 (0),1,pt_std,"organ_failure,organ_failure",1,3497,0.2763334650335836,0.4040606233914784,0.3940520446096654,0.010008578781812993,-0.012944162470195232,0.03296132003382122,0.3927388079263021,5.918616876969273,12.067486416928796,14.0,pt_std,pt,organ_failure,<=,0.0,0.2
R423,potassium_median > q0.65 (4),1,potassium_median,"other,other",1,3937,0.3111023310944291,0.4236728473456947,0.4330708661417323,-0.009398018796037577,-0.031257308538170686,0.012461270946095535,0.3994143311556107,5.896835553526907,8.070104140208281,7.8,potassium_median,potassium,other,>,4.0,0.65
R422,potassium_median > q0.50 (4),1,potassium_median,"other,other",1,3937,0.3111023310944291,0.4236728473456947,0.4330708661417323,-0.009398018796037577,-0.031257308538170686,0.012461270946095535,0.3994143311556107,5.896835553526907,8.070104140208281,7.8,potassium_median,potassium,other,>,4.0,0.5
R421,potassium_median > q0.35 (4),1,potassium_median,"other,other",1,3937,0.3111023310944291,0.4236728473456947,0.4330708661417323,-0.009398018796037577,-0.031257308538170686,0.012461270946095535,0.3994143311556107,5.896835553526907,8.070104140208281,7.8,potassium_median,potassium,other,>,4.0,0.35
R420,potassium_median > q0.20 (4),1,potassium_median,"other,other",1,3937,0.3111023310944291,0.4236728473456947,0.4330708661417323,-0.009398018796037577,-0.031257308538170686,0.012461270946095535,0.3994143311556107,5.896835553526907,8.070104140208281,7.8,potassium_median,potassium,other,>,4.0,0.2
R340,magnesium_min <= q0.20 (1.7),1,magnesium_min,"other,other",1,2771,0.21896483603318848,0.4240346445326597,0.4352219415373511,-0.011187297004691399,-0.03725186326745377,0.014877269258070973,0.4002017543459933,5.889025446926103,8.391771923493323,7.9,magnesium_min,magnesium,other,<=,1.7,0.2
R526,sbp_median > q0.80 (122),1,sbp_median,"perfusion,perfusion",1,2451,0.1936783879889372,0.41166870665034677,0.42309261525907793,-0.01142390860873116,-0.03903152339241715,0.016183706174954838,0.4173430958855316,5.6557001427274525,9.2452876376989,8.2,sbp_median,sbp,perfusion,>,122.0,0.8
R219,glucose_vital_std > q0.80 (36.21),1,glucose_vital_std,"other,other",1,2531,0.2,0.42749901224812326,0.4381667325167918,-0.010667720268668524,-0.037964755093782956,0.01662931455644591,0.44369367410305327,5.366828181095892,8.54053733702094,7.9,glucose_vital_std,glucose_vital,other,>,36.207400541321704,0.8
R184,glucose_lab_max > q0.65 (138),1,glucose_lab_max,"other,other",1,4386,0.3465823785065192,0.4573643410852713,0.4496124031007752,0.007751937984496082,-0.013083679393785394,0.02858755536277756,0.4658656447485468,5.133866880557631,8.105335157318741,7.7,glucose_lab_max,glucose_lab,other,>,138.0,0.65
R538,sbp_std > q0.80 (15.27),1,sbp_std,"perfusion,perfusion",1,2531,0.2,0.43342552350849467,0.423548004741209,0.009877518767285653,-0.017386207897369704,0.037141245431941014,0.47764293419489107,4.969285352866558,8.638206242591862,8.0,sbp_std,sbp,perfusion,>,15.265920425545797,0.8
R521,sbp_mean > q0.80 (124.1),1,sbp_mean,"perfusion,perfusion",1,2530,0.1999209798498617,0.40632411067193674,0.4158102766798419,-0.009486166007905139,-0.036599311931439824,0.017626979915629545,0.4928697112272808,4.771456634925266,9.43118577075099,8.3,sbp_mean,sbp,perfusion,>,124.06153846153846,0.8
R389,platelets_delta > q0.80 (-2.347),1,platelets_delta,"organ_failure,organ_failure",1,2531,0.2,0.43224022125642036,0.44172263927301464,-0.009482418016594274,-0.03680979864969399,0.017844962616505443,0.4964367946855695,4.77051393875192,9.06633741604109,7.9,platelets_delta,platelets,organ_failure,>,-2.347382159744928,0.8
R360,mbp_std > q0.65 (10.53),1,mbp_std,"perfusion,perfusion",1,4429,0.34998024496246544,0.4186046511627907,0.41160532851659515,0.0069993226461955715,-0.01352293851136821,0.027521583803759353,0.5038287601877518,4.6581004930343015,8.805486565816212,8.1,mbp_std,mbp,perfusion,>,10.528646742417532,0.65
R43,any_vasopressor_delta > q0.65 (0),1,any_vasopressor_delta,"perfusion,perfusion",1,2376,0.18775187672856578,0.44065656565656564,0.44991582491582494,-0.0092592592592593,-0.03751997198302178,0.01900145346450318,0.5207635845837577,4.51335466924222,9.443813131313131,8.45,any_vasopressor_delta,any_vasopressor,perfusion,>,0.0,0.65
R44,any_vasopressor_delta > q0.80 (0),1,any_vasopressor_delta,"perfusion,perfusion",1,2376,0.18775187672856578,0.44065656565656564,0.44991582491582494,-0.0092592592592593,-0.03751997198302178,0.01900145346450318,0.5207635845837577,4.51335466924222,9.443813131313131,8.45,any_vasopressor_delta,any_vasopressor,perfusion,>,0.0,0.8
R42,any_vasopressor_delta > q0.50 (0),1,any_vasopressor_delta,"perfusion,perfusion",1,2376,0.18775187672856578,0.44065656565656564,0.44991582491582494,-0.0092592592592593,-0.03751997198302178,0.01900145346450318,0.5207635845837577,4.51335466924222,9.443813131313131,8.45,any_vasopressor_delta,any_vasopressor,perfusion,>,0.0,0.5
R41,any_vasopressor_delta > q0.35 (0),1,any_vasopressor_delta,"perfusion,perfusion",1,2376,0.18775187672856578,0.44065656565656564,0.44991582491582494,-0.0092592592592593,-0.03751997198302178,0.01900145346450318,0.5207635845837577,4.51335466924222,9.443813131313131,8.45,any_vasopressor_delta,any_vasopressor,perfusion,>,0.0,0.35
R531,sbp_slope <= q0.20 (-0.04211),1,sbp_slope,"perfusion,perfusion",1,2499,0.19747135519557488,0.4021608643457383,0.4109643857543017,-0.008803521408563442,-0.036038163698512996,0.018431120881386112,0.5263650882933979,4.400880264088039,10.246578631452582,9.3,sbp_slope,sbp,perfusion,<=,-0.04210842178467247,0.2
R286,lactate_std <= q0.20 (0),1,lactate_std,"perfusion,perfusion",1,4904,0.38751481627815093,0.41150081566068514,0.40538336052202284,0.006117455138662298,-0.013338444059890465,0.02557335433721506,0.5377120932173445,4.283966084831536,10.632279771615007,10.0,lactate_std,lactate,perfusion,<=,0.0,0.2
R287,lactate_std <= q0.35 (0),1,lactate_std,"perfusion,perfusion",1,4904,0.38751481627815093,0.41150081566068514,0.40538336052202284,0.006117455138662298,-0.013338444059890465,0.02557335433721506,0.5377120932173445,4.283966084831536,10.632279771615007,10.0,lactate_std,lactate,perfusion,<=,0.0,0.35
R446,pt_std <= q0.35 (0.2236),1,pt_std,"organ_failure,organ_failure",1,4429,0.34998024496246544,0.3955746218107925,0.40167080605102734,-0.0060961842402348365,-0.026488396556089096,0.014296028075619423,0.5579188602715979,4.057055268126639,11.278482727477986,14.0,pt_std,pt,organ_failure,<=,0.22360679774997852,0.35
R527,sbp_min <= q0.20 (80),1,sbp_min,"perfusion,perfusion",1,2760,0.21809561438166733,0.4351449275362319,0.4427536231884058,-0.007608695652173869,-0.03379124907859005,0.01857385777424231,0.5689629931047739,3.997281685041102,8.427898550724638,8.0,sbp_min,sbp,perfusion,<=,80.0,0.2
R545,sodium_mean <= q0.35 (139.3),1,sodium_mean,"other,other",1,4429,0.34998024496246544,0.43057123504177014,0.4364416346805148,-0.005870399638744639,-0.026510218221657333,0.014769418944168056,0.5772095400018732,3.906793961899714,8.035764280876043,7.7,sodium_mean,sodium,other,<=,139.27266425082718,0.35
R90,bilirubin_total_mean > q0.65 (0.7),1,bilirubin_total_mean,"organ_failure,organ_failure",1,4338,0.3427894112998815,0.4276164130935915,0.42208390963577685,0.0055325034578146415,-0.015270588554452576,0.02633559547008186,0.602189444122963,3.6439001493942027,8.364983863531583,8.0,bilirubin_total_mean,bilirubin_total,organ_failure,>,0.7000000000000007,0.65
R417,potassium_mean <= q0.20 (3.92),1,potassium_mean,"other,other",1,2531,0.2,0.42552350849466614,0.4326353220071118,-0.007111813512445664,-0.034380893070175236,0.02015726604528391,0.6092315334123619,3.5778854540639187,8.085499802449625,7.7,potassium_mean,potassium,other,<=,3.9200000000000106,0.2
R330,magnesium_mean <= q0.20 (1.913),1,magnesium_mean,"other,other",1,2531,0.2,0.42591860924535757,0.4188067957329119,0.007111813512445664,-0.020101669866864198,0.03432529689175552,0.6085005437526567,3.5778854540639187,8.339826155669696,7.9,magnesium_mean,magnesium,other,<=,1.9130209895052448,0.2
R334,magnesium_mean > q0.80 (2.099),1,magnesium_mean,"other,other",1,2531,0.2,0.46029237455551164,0.453180561043066,0.007111813512445664,-0.020332479760229838,0.034556106785121166,0.6115184166462067,3.5778854540639187,7.817305412880286,7.6,magnesium_mean,magnesium,other,>,2.0985105824273935,0.8
R325,magnesium_max > q0.20 (2),1,magnesium_max,"other,other",1,4539,0.3586724614776768,0.4432694426085041,0.4485569508702357,-0.005287508261731633,-0.025737771418500113,0.015162754895036847,0.6123183929253997,3.5623054091635455,7.842123815818461,7.6,magnesium_max,magnesium,other,>,2.0,0.2
R326,magnesium_max > q0.35 (2),1,magnesium_max,"other,other",1,4539,0.3586724614776768,0.4432694426085041,0.4485569508702357,-0.005287508261731633,-0.025737771418500113,0.015162754895036847,0.6123183929253997,3.5623054091635455,7.842123815818461,7.6,magnesium_max,magnesium,other,>,2.0,0.35
R327,magnesium_max > q0.50 (2),1,magnesium_max,"other,other",1,4539,0.3586724614776768,0.4432694426085041,0.4485569508702357,-0.005287508261731633,-0.025737771418500113,0.015162754895036847,0.6123183929253997,3.5623054091635455,7.842123815818461,7.6,magnesium_max,magnesium,other,>,2.0,0.5
R256,hemoglobin_median <= q0.35 (9.2),1,hemoglobin_median,"anemia,anemia",1,4551,0.3596207032793362,0.45858053175126345,0.45330696550208743,0.0052735662491760205,-0.015190366519088977,0.025737499017441018,0.613493495214959,3.5576057957596263,7.289452867501649,7.2,hemoglobin_median,hemoglobin,anemia,<=,9.2,0.35
R341,magnesium_min <= q0.35 (1.9),1,magnesium_min,"other,other",1,4652,0.367601738443303,0.4327171109200344,0.4374462596732588,-0.004729148753224388,-0.024876803719167083,0.015418506212718307,0.6454731039330582,3.225542939893001,8.239918314703354,7.8,magnesium_min,magnesium,other,<=,1.9,0.35
R452,ptt_mean > q0.65 (31.92),1,ptt_mean,"organ_failure,organ_failure",1,4429,0.34998024496246544,0.44479566493565137,0.44953714156694513,-0.004741476631293762,-0.025449807212835268,0.015966853950247745,0.6535970009845385,3.1554874307651635,8.169112666516144,7.9,ptt_mean,ptt,organ_failure,>,31.921818774445885,0.65
R548,sodium_mean > q0.80 (140.4),1,sodium_mean,"other,other",1,2531,0.2,0.42117740023706046,0.4271039114974318,-0.005926511260371359,-0.033155427171535995,0.02130240465079328,0.6696678472740748,2.9815712117199182,8.116791781904386,7.8,sodium_mean,sodium,other,>,140.36586380001015,0.8
R624,temperature_min <= q0.35 (36.39),1,temperature_min,"metabolic,metabolic",1,4580,0.3619122876333465,0.4275109170305677,0.4318777292576419,-0.0043668122270741905,-0.02464213427593008,0.0159085098217817,0.6729254422884468,2.9552706228276775,8.849759825327512,8.2,temperature_min,temperature,metabolic,<=,36.39,0.35
